F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-Hashtable<String Integer>,F2-AccessibleObject,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.BufferedOutputStream,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-longValue,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-NA,F9-wrapper,F9-uniqueId,F9-compressableMimeTypes,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
17995,org/apache/catalina/ant,org/apache/catalina/ant/AbstractCatalinaTask.java,3201,true,105,13,695,1,0,115,21,21,0.9198717948717948,164,94,0.573170731707317,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,STYLE,0.05593922651933702,REC_CATCH_EXCEPTION,17,2,1,0.003990877993158495,0.002280501710376283,5.701254275940707E-4,-1.0,0.14814814814814814,0.0040709765918845965,0.25971370143149286,0.30089203595179714,-0.7037037037037037,0.011049723756906077,0.07665745856353591,0.30089203595179714,-1.0,-1.0,26,14008,3201,17995,2,0.0,0,2,0,4,0.007603041216486594,251,22,3,276,0,229,0,0.11706651383159183,0,1226,0,212,740,0,2178,1014,0.08054472593063824,1789,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5775,17995,613,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3201,true,24,19,695,1,12,115,5,21,0.7,145,182,1.2551724137931035,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,I18N,0.03591160220994475,DM_DEFAULT_ENCODING,19,1,1,0.003990877993158495,0.0011402508551881414,5.701254275940707E-4,-1.0,0.23076923076923078,0.08875739644970414,0.3220338983050847,0.05849590932347876,-0.5384615384615384,0.0013812154696132596,0.011740331491712707,0.05849590932347876,-1.0,-1.0,13,14008,3201,17995,2,0.07142857142857142,0,2,0,4,0.007603041216486594,8,7,321,336,0,1,1,0.0474241268590055,1,1226,0,212,740,1,2178,1014,0.08054472593063824,613,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4599,17995,613,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3201,true,3,19,695,1,6,115,1,21,1.4958333333333333,145,182,1.2551724137931035,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,BAD_PRACTICE,0.020718232044198894,NM_CONFUSING,19,3,0,0.003990877993158495,0.0011402508551881414,2.8506271379703536E-4,-0.5,0.2,0.005000000000000001,0.23371647509578544,0.36972554115979234,-0.6,0.008977900552486187,0.03314917127071823,0.36972554115979234,-1.0,-1.0,13,14008,3201,17995,2,0.07142857142857142,0,2,0,4,0.007603041216486594,8,7,321,336,0,1,1,0.0474241268590055,1,1226,0,212,740,1,2178,1014,0.08054472593063824,613,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4599,17995,613,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/ValidatorTask.java,3201,true,32,3,695,1,0,115,6,21,0.8823529411764706,54,39,0.7222222222222222,1.0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.05593922651933702,REC_CATCH_EXCEPTION,20,3,1,0.003990877993158495,5.701254275940707E-4,5.701254275940707E-4,-1.0,0.14814814814814814,0.0040709765918845965,0.25971370143149286,0.30089203595179714,-0.7037037037037037,0.011049723756906077,0.07665745856353591,0.30089203595179714,-1.0,-1.0,11,14008,3201,17995,2,0.0,0,2,0,4,0.007603041216486594,5,5,73,83,0,0,0,0.01713981568336345,0,1226,0,212,740,0,2178,1014,0.08054472593063824,2094,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,613,4599,open
4879,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,114,true,9,20,327,1,0,114,2,11,0.9668508287292817,89,82,0.9213483146067416,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.05593922651933702,REC_CATCH_EXCEPTION,17,2,1,0.003990877993158495,5.701254275940707E-4,5.701254275940707E-4,-1.0,0.14814814814814814,0.0040709765918845965,0.25971370143149286,0.30089203595179714,-0.7037037037037037,0.011049723756906077,0.07665745856353591,0.30089203595179714,0.42857142857142855,-1.0,0,892,114,4879,17,0.0,4,17,0,38,0.0328722638490908,161,0,0,161,0,161,0,0.3788235294117647,0,1843,0,319,764,0,2926,1524,0.07543626361478753,893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4879,17995,613,4599,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,3201,true,28,5,327,1,0,114,8,11,0.9738219895287958,91,76,0.8351648351648352,1.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.05593922651933702,REC_CATCH_EXCEPTION,20,3,1,0.003990877993158495,5.701254275940707E-4,5.701254275940707E-4,-1.0,0.14814814814814814,0.0040709765918845965,0.25971370143149286,0.30089203595179714,-0.7037037037037037,0.011049723756906077,0.07665745856353591,0.30089203595179714,0.42857142857142855,-1.0,14,14008,3201,17995,17,0.013937282229965157,4,17,0,38,0.0328722638490908,178,9,182,369,2,169,2,0.039914645963655196,4,1843,0,319,764,0,2926,1524,0.07543626361478753,620,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4606,17995,613,4599,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,3201,true,12,11,327,1,8,114,4,11,0.9601990049751243,82,96,1.170731707317073,0.5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.04834254143646409,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.003990877993158495,5.701254275940707E-4,5.701254275940707E-4,1.0,0.4857142857142857,0.008057932850559578,0.25971370143149286,0.30089203595179714,-0.02857142857142857,0.011049723756906077,0.07665745856353591,0.30089203595179714,0.42857142857142855,1.0,12,14008,3201,17995,17,0.006172839506172839,4,17,0,38,0.0328722638490908,190,7,7,204,0,183,0,0.012851134454999273,1,1843,1,319,764,0,2926,1524,0.07543626361478753,613,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4599,17995,613,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,56,40,327,1,16,114,15,11,0.759656652360515,409,216,0.5281173594132029,0.5892857142857143,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.013812154696132596,DM_FP_NUMBER_CTOR,20,3,4,0.003990877993158495,0.002280501710376283,0.002280501710376283,1.0,0.85,0.00796875,0.6560509554140127,0.3522747056669199,0.7,0.05386740331491713,0.017955801104972375,0.3522747056669199,0.42857142857142855,1.0,20,14008,3201,17995,17,0.006666666666666667,4,17,0,38,0.0328722638490908,641,34,1,676,1,607,1,0.06717458985701424,2,1843,0,319,764,0,2926,1524,0.07543626361478753,620,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4606,17995,613,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,56,40,327,1,16,114,15,11,0.748211731044349,409,216,0.5281173594132029,0.44642857142857145,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.013812154696132596,DM_FP_NUMBER_CTOR,20,3,4,0.003990877993158495,0.002280501710376283,0.002280501710376283,1.0,0.85,0.00796875,0.6560509554140127,0.3522747056669199,0.7,0.05386740331491713,0.017955801104972375,0.3522747056669199,0.42857142857142855,1.0,20,14008,3201,17995,17,0.006666666666666667,4,17,0,38,0.0328722638490908,641,34,1,676,1,607,1,0.06717458985701424,2,1843,0,319,764,0,2926,1524,0.07543626361478753,620,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4606,17995,613,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,56,40,327,1,16,114,15,11,0.721030042918455,409,216,0.5281173594132029,0.10714285714285714,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.03660220994475138,DM_NUMBER_CTOR,18,2,4,0.003990877993158495,0.002280501710376283,0.002280501710376283,1.0,0.9056603773584906,0.005339978640085438,0.6560509554140127,0.3522747056669199,0.8113207547169812,0.05386740331491713,0.017955801104972375,0.3522747056669199,0.42857142857142855,1.0,20,14008,3201,17995,17,0.006666666666666667,4,17,0,38,0.0328722638490908,641,34,1,676,1,607,1,0.06717458985701424,2,1843,0,319,764,0,2926,1524,0.07543626361478753,620,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4606,17995,613,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3201,true,56,40,327,1,16,114,15,11,0.7324749642346209,409,216,0.5281173594132029,0.25,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.03660220994475138,DM_NUMBER_CTOR,18,2,4,0.003990877993158495,0.002280501710376283,0.002280501710376283,1.0,0.9056603773584906,0.005339978640085438,0.6560509554140127,0.3522747056669199,0.8113207547169812,0.05386740331491713,0.017955801104972375,0.3522747056669199,0.42857142857142855,1.0,20,14008,3201,17995,17,0.006666666666666667,4,17,0,38,0.0328722638490908,641,34,1,676,1,607,1,0.06717458985701424,2,1843,0,319,764,0,2926,1524,0.07543626361478753,620,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4606,17995,613,4599,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,3201,true,0,20,1336,4,0,136,1,23,0.7630402384500745,391,159,0.40664961636828645,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,3,STYLE,0.04834254143646409,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.010262257696693273,0.0017103762827822121,5.701254275940707E-4,-1.0,0.4857142857142857,0.008057932850559578,0.25971370143149286,0.30089203595179714,-0.02857142857142857,0.011049723756906077,0.07665745856353591,0.30089203595179714,-0.8888888888888888,-1.0,25,7809,1370,11796,296,0.010362694300518135,46,102,194,444,0.08368408577164388,432,107,6,545,1,325,1,0.15573118784013573,2,2954,0,624,1158,0,4736,2330,0.1404155404962785,613,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4599,17995,16,4002,open
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,3201,true,0,20,1336,4,0,136,1,23,0.9865871833084948,391,159,0.40664961636828645,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,3,MT_CORRECTNESS,0.004143646408839779,VO_VOLATILE_INCREMENT,14,2,1,0.010262257696693273,0.0017103762827822121,5.701254275940707E-4,-1.0,0.0,0.0,0.16666666666666666,0.25709394404809094,-1.0,6.906077348066298E-4,0.012430939226519336,0.25709394404809094,-0.8888888888888888,-1.0,40,14008,3201,17995,296,0.010362694300518135,46,102,194,444,0.08368408577164388,432,107,6,545,1,325,1,0.15573118784013573,2,2954,0,624,1158,0,4736,2330,0.1404155404962785,613,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4599,17995,16,4002,open
