F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
5999,org/apache/cassandra,org/apache/cassandra/Util.java,744,true,2,37,511,6,0,92,1,44,0.5514511873350924,296,31,0.10472972972972973,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,STYLE,0.03880934438583271,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,8.727347399763849E-4,5.13373376456697E-5,5.13373376456697E-5,-1.0,0.02912621359223301,9.750992163452632E-4,0.06143344709897611,0.089737984519044,-0.941747572815534,0.003014318010550113,0.024491333835719668,0.089737984519044,-1.0,-1.0,80,10092,1913,12335,887,0.02010610330284532,26,193,694,1106,0.07631802987155918,485,196,30,711,92,289,216,0.03473015392848085,334,2063,26,548,157,124,2768,1515,0.13386241897471587,44,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2282,13775,7,2242,open
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1991,true,2,10,1267,3,4,194,1,69,1.1168831168831168,48,17,0.3541666666666667,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,BAD_PRACTICE,0.007535795026375283,NM_CONFUSING,19,3,0,5.13373376456697E-4,1.026746752913394E-4,2.566866882283485E-5,-0.5,0.15,0.0045535714285714285,0.20898100172711573,0.23149093143732255,-0.7,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-1.0,-1.0,17,10421,1991,12664,85,0.0,29,32,53,146,0.03486074073015469,31,34,18,83,0,-3,0,0.09393314710229402,0,2713,0,821,181,0,3715,1892,0.10275189227147001,858,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3094,13775,30,2271,open
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1991,true,0,10,1267,3,0,194,1,69,0.8441558441558441,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,STYLE,0.0026375282592313487,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,5.13373376456697E-4,1.026746752913394E-4,5.13373376456697E-5,-1.0,0.14285714285714285,0.00422237860661506,0.06143344709897611,0.089737984519044,-0.5714285714285714,0.003014318010550113,0.024491333835719668,0.089737984519044,-1.0,-1.0,2,4660,946,6903,85,0.0,29,32,53,146,0.03486074073015469,31,34,18,83,0,-3,0,0.09393314710229402,0,2713,0,821,181,0,3715,1892,0.10275189227147001,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3094,13775,30,2271,open
3094,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,169,true,2,13,1267,3,0,194,1,69,0.7322033898305085,202,63,0.3118811881188119,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,STYLE,0.022984174830444612,REC_CATCH_EXCEPTION,20,3,1,5.13373376456697E-4,5.13373376456697E-5,5.13373376456697E-5,-1.0,0.13114754098360656,0.003929236671639993,0.06143344709897611,0.089737984519044,-0.7213114754098361,0.003014318010550113,0.024491333835719668,0.089737984519044,-1.0,-1.0,29,4373,869,6616,85,0.0,29,32,53,146,0.03486074073015469,182,115,30,327,0,67,0,0.16103005051001712,0,2713,0,821,181,0,3715,1892,0.10275189227147001,615,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2856,13775,30,2271,open
3003,org/apache/cassandra/auth,org/apache/cassandra/auth/DataResource.java,147,true,4,19,1267,3,8,194,2,69,4.393145161290323,153,65,0.42483660130718953,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,BAD_PRACTICE,0.007535795026375283,NM_CONFUSING,19,3,0,5.13373376456697E-4,5.13373376456697E-5,2.566866882283485E-5,-0.5,0.15,0.0045535714285714285,0.20898100172711573,0.23149093143732255,-0.7,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-1.0,-1.0,8,4660,946,6903,85,0.07142857142857142,29,32,53,146,0.03486074073015469,239,31,0,270,1,208,0,0.06859127613960961,1,2713,0,821,181,-1,3715,1892,0.10275189227147001,424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2664,13775,30,2271,open
6607,org/apache/cassandra/auth,org/apache/cassandra/auth/PasswordAuthenticator.java,868,true,0,18,1267,5,0,194,1,69,0.8303571428571429,249,45,0.18072289156626506,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,STYLE,0.0026375282592313487,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,5.13373376456697E-4,5.13373376456697E-5,5.13373376456697E-5,-1.0,0.14285714285714285,0.00422237860661506,0.06143344709897611,0.089737984519044,-0.5714285714285714,0.003014318010550113,0.024491333835719668,0.089737984519044,-1.0,-1.0,19,3823,763,6066,85,0.015873015873015872,29,32,53,146,0.03486074073015469,69,62,19,150,1,7,1,0.11100303476704466,2,2713,0,821,181,0,3715,1892,0.10275189227147001,269,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2510,13775,30,2271,open
2243,org/apache/cassandra/batchlog,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,0,2,224,4,0,16,1,13,1.3384615384615384,50,2,0.04,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,BAD_PRACTICE,0.007535795026375283,NM_CONFUSING,19,3,0,1.026746752913394E-4,1.026746752913394E-4,2.566866882283485E-5,-0.5,0.15,0.0045535714285714285,0.20898100172711573,0.23149093143732255,-0.7,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-1.0,-1.0,0,11532,2313,13775,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,11533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,11533,0,open
3072,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,162,true,0,8,579,8,0,140,1,48,0.8633720930232558,278,23,0.08273381294964029,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,BAD_PRACTICE,0.013564431047475508,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,7.187227270393757E-4,5.13373376456697E-5,5.13373376456697E-5,-1.0,0.3055555555555556,0.0075782627865961195,0.20898100172711573,0.23149093143732255,-0.3611111111111111,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-0.5714285714285714,-1.0,49,6261,1288,8504,44,0.07489069802502639,4,113,-69,161,0.01952758199884398,317,119,26,462,4,198,6,0.14359202368408974,10,1441,0,558,65,2,2064,883,0.08766631489430965,19,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,2259,13775,19,2259,open
4033,org/apache/cassandra/cache,org/apache/cassandra/cache/CacheProviderTest.java,377,true,0,6,579,3,8,140,1,48,0.94,107,22,0.205607476635514,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,PERFORMANCE,0.016578749058025623,SIC_INNER_SHOULD_BE_STATIC,18,2,0,7.187227270393757E-4,5.13373376456697E-5,0.0,0.0,0.045454545454545456,0.0028925619834710746,0.2564102564102564,0.10286561401825511,-0.8863636363636364,0.006782215523737754,0.04672192916352675,0.10286561401825511,-0.5714285714285714,-1.0,30,7980,1549,10223,44,0.002826455624646693,4,113,-69,161,0.01952758199884398,150,39,4,193,4,111,1,0.028985565990939405,5,1441,0,558,65,-3,2064,883,0.08766631489430965,31,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2272,13775,19,2259,open
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,477,true,8,12,579,5,0,140,3,48,0.18229166666666666,227,21,0.09251101321585903,1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,I18N,0.03127354935945742,DM_CONVERT_CASE,20,3,2,7.187227270393757E-4,2.053493505826788E-4,1.026746752913394E-4,1.0,0.10843373493975904,0.04833793003338656,0.13440860215053763,1.589727162699383E-4,-0.7831325301204819,0.0018839487565938207,0.007912584777694047,1.589727162699383E-4,-0.5714285714285714,0.5,3,2383,477,4626,44,0.0,4,113,-69,161,0.01952758199884398,6,7,0,13,0,-1,0,0.18853820598006643,0,1441,0,558,65,0,2064,883,0.08766631489430965,591,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2832,13775,19,2259,close
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,477,true,3,12,579,5,8,140,1,48,0.46875,227,21,0.09251101321585903,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,I18N,0.03127354935945742,DM_CONVERT_CASE,20,3,1,7.187227270393757E-4,2.053493505826788E-4,5.13373376456697E-5,-1.0,0.10843373493975904,0.04833793003338656,0.13440860215053763,1.589727162699383E-4,-0.7831325301204819,0.0018839487565938207,0.007912584777694047,1.589727162699383E-4,-0.5714285714285714,0.5,3,2383,477,4626,44,0.0,4,113,-69,161,0.01952758199884398,6,7,0,13,0,-1,0,0.18853820598006643,0,1441,0,558,65,0,2064,883,0.08766631489430965,591,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2832,13775,19,2259,open
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,477,true,16,12,579,5,12,140,7,48,0.2569444444444444,227,21,0.09251101321585903,0.1875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,I18N,0.03127354935945742,DM_CONVERT_CASE,20,3,1,7.187227270393757E-4,2.053493505826788E-4,5.13373376456697E-5,1.0,0.10843373493975904,0.04833793003338656,0.13440860215053763,1.589727162699383E-4,-0.7831325301204819,0.0018839487565938207,0.007912584777694047,1.589727162699383E-4,-0.5714285714285714,0.5,3,2383,477,4626,44,0.0,4,113,-69,161,0.01952758199884398,6,7,0,13,0,-1,0,0.18853820598006643,0,1441,0,558,65,0,2064,883,0.08766631489430965,591,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2832,13775,19,2259,close
