F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-String,F16-List<String>,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-BigInteger,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-ExecutorService,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-Collections,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-assertArrayEquals,F1-get,F1-asReader,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Future,F4-Token[],F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-int,F4-String,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,6,233,18600,1,12,1850,2,120,0.058437294812869335,2135,3702,1.7339578454332554,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,6,233,18600,1,12,1850,2,120,0.05581089954038083,2135,3702,1.7339578454332554,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,6,233,18600,1,12,1850,2,120,0.05318450426789232,2135,3702,1.7339578454332554,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,6,233,18600,1,12,1850,2,120,0.06106369008535785,2135,3702,1.7339578454332554,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,6,233,18600,1,12,1850,2,120,0.07419566644780039,2135,3702,1.7339578454332554,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.17662508207485225,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.170059093893631,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.18319107025607353,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.18975705843729482,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.15692711753118843,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.15036112934996718,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,20,233,18600,1,12,1850,5,120,0.14313854235062376,2135,3702,1.7339578454332554,0.15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.16349310571240971,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,18,233,18600,1,12,1850,5,120,0.1963230466185161,2135,3702,1.7339578454332554,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,9,0.4609164420485175,0.06199460916442048,0.012129380053908356,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,13,233,18600,1,12,1850,4,120,0.5375902823374918,2135,3702,1.7339578454332554,0.23076923076923078,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,8,0.4609164420485175,0.06199460916442048,0.01078167115902965,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtils.java,1482,true,13,233,18600,1,12,1850,4,120,0.49294156270518713,2135,3702,1.7339578454332554,0.23076923076923078,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,46,STYLE,0.07032348804500703,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,8,0.4609164420485175,0.06199460916442048,0.01078167115902965,-1.0,0.1,0.00391304347826087,0.08854166666666667,0.36762249369644556,-0.8,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.847953216374269,-1.0,53,1469,1482,2562,918,0.2194888444888445,0,302,616,1220,0.0676561804927366,2037,5287,41,7365,0,-3250,38,0.3099310074379534,38,40269,0,25736,1072,38,67077,14533,0.1408477990385716,6,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1098,4805,3,1095,open
