F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-InputStream,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-Mapper,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-static,F17-final,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-sigalg,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-GenerateKey,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2882,true,3,22,7771,1,8,1095,1,148,0.8002577319587629,202,158,0.7821782178217822,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,BAD_PRACTICE,0.050960735171261484,NM_CONFUSING,19,3,0,0.09582309582309582,0.003276003276003276,4.095004095004095E-4,-0.5,0.36065573770491804,0.009223327062617576,0.3058823529411765,0.4514785612008551,-0.2786885245901639,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,-1.0,23,6453,3111,7332,14,0.0,2,4,10,20,0.003638259403458565,177,99,22,298,0,78,0,0.2881840189207572,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,502,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,14,892,open
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2882,true,3,22,7771,1,6,1095,1,148,0.32989690721649484,202,158,0.7821782178217822,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,BAD_PRACTICE,0.050960735171261484,NM_CONFUSING,19,3,0,0.09582309582309582,0.003276003276003276,4.095004095004095E-4,-0.5,0.36065573770491804,0.009223327062617576,0.3058823529411765,0.4514785612008551,-0.2786885245901639,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,-1.0,23,6453,3111,7332,14,0.0,2,4,10,20,0.003638259403458565,177,99,22,298,0,78,0,0.2881840189207572,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,502,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,14,892,open
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2882,true,26,22,7771,1,0,1095,1,148,0.5927835051546392,202,158,0.7821782178217822,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,STYLE,0.030910609857978277,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.09582309582309582,0.003276003276003276,0.001638001638001638,-1.0,0.21621621621621623,0.005648892135378622,0.24736842105263157,0.45174819247117776,-0.5675675675675675,0.005847953216374269,0.07602339181286549,0.45174819247117776,-0.4017094017094017,-1.0,23,6453,3111,7332,14,0.0,2,4,10,20,0.003638259403458565,177,99,22,298,0,78,0,0.2881840189207572,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,502,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,14,892,open
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2882,true,26,22,7771,1,0,1095,1,148,0.5670103092783505,202,158,0.7821782178217822,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,STYLE,0.030910609857978277,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.09582309582309582,0.003276003276003276,0.001638001638001638,-1.0,0.21621621621621623,0.005648892135378622,0.24736842105263157,0.45174819247117776,-0.5675675675675675,0.005847953216374269,0.07602339181286549,0.45174819247117776,-0.4017094017094017,-1.0,23,6453,3111,7332,14,0.0,2,4,10,20,0.003638259403458565,177,99,22,298,0,78,0,0.2881840189207572,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,502,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,14,892,open
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3476,true,0,125,7771,3,6,1095,1,148,0.05210016155088853,959,1346,1.4035453597497394,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117,15,BAD_PRACTICE,0.004177109440267335,SE_BAD_FIELD,16,2,0,0.09582309582309582,0.012285012285012284,0.0,0.0,1.0,0.0,0.3058823529411765,0.4514785612008551,1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,0.06666666666666667,341,12615,4370,13494,14,0.0,2,4,10,20,0.003638259403458565,9295,6194,731,16220,0,3101,0,0.22505498047079633,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,14,892,close
13494,org/apache/tools/ant,org/apache/tools/ant/Target.java,4370,true,0,29,7771,3,7,1095,1,148,0.0893970893970894,201,237,1.1791044776119404,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,BAD_PRACTICE,0.004177109440267335,SE_BAD_FIELD,16,2,0,0.09582309582309582,0.0,0.0,0.0,1.0,0.0,0.3058823529411765,0.4514785612008551,1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,0.0,103,12615,4370,13494,14,0.0,2,4,10,20,0.003638259403458565,502,347,92,941,0,155,0,0.1326317848350843,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,122,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1000,13497,14,892,close
13494,org/apache/tools/ant,org/apache/tools/ant/Task.java,4370,true,0,29,7771,1,6,1095,1,148,0.17634854771784234,175,268,1.5314285714285714,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,BAD_PRACTICE,0.004177109440267335,SE_BAD_FIELD,16,2,0,0.09582309582309582,0.0,0.0,0.0,1.0,0.0,0.3058823529411765,0.4514785612008551,1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,0.0,147,12615,4370,13494,14,0.0,2,4,10,20,0.003638259403458565,892,623,94,1609,0,269,0,0.1573043158272237,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,190,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1068,13497,14,892,close
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2882,true,44,36,7771,3,12,1095,1,148,0.5512152777777778,256,263,1.02734375,0.2159090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,I18N,0.13784461152882205,DM_DEFAULT_ENCODING,19,1,1,0.09582309582309582,0.001638001638001638,8.19000819000819E-4,-1.0,0.22424242424242424,0.08697887970615244,0.19680851063829788,0.00493577618441296,-0.5515151515151515,0.0,0.030910609857978277,0.00493577618441296,-0.4017094017094017,-1.0,30,7071,3252,7950,14,0.0,2,4,10,20,0.003638259403458565,196,539,38,773,0,-343,0,0.1495014715773332,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,494,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1372,13497,14,892,open
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2882,true,5,36,7771,3,8,1095,1,148,0.8125,256,263,1.02734375,0.4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,BAD_PRACTICE,0.004177109440267335,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.09582309582309582,0.001638001638001638,8.19000819000819E-4,-1.0,0.0,0.0,0.3058823529411765,0.4514785612008551,-1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,-1.0,44,9289,3618,10168,14,0.0,2,4,10,20,0.003638259403458565,196,539,38,773,0,-343,0,0.1495014715773332,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,494,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1372,13497,14,892,open
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,3283,true,21,45,7771,2,8,1095,5,148,0.39035087719298245,658,402,0.6109422492401215,0.9523809523809523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,MALICIOUS_CODE,0.026733500417710943,EI_EXPOSE_REP,18,2,1,0.09582309582309582,0.003276003276003276,8.19000819000819E-4,-1.0,0.0625,0.008370535714285714,0.22950819672131148,0.1740548406037683,-0.875,0.0,0.011695906432748537,0.1740548406037683,-0.4017094017094017,-1.0,82,6448,3110,7327,14,0.0,2,4,10,20,0.003638259403458565,1041,275,98,1414,0,766,0,0.23982803156260066,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,190,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1068,13497,14,892,open
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,3283,true,21,45,7771,2,8,1095,5,148,0.3649122807017544,658,402,0.6109422492401215,0.9523809523809523,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,MALICIOUS_CODE,0.026733500417710943,EI_EXPOSE_REP,18,2,1,0.09582309582309582,0.003276003276003276,8.19000819000819E-4,-1.0,0.0625,0.008370535714285714,0.22950819672131148,0.1740548406037683,-0.875,0.0,0.011695906432748537,0.1740548406037683,-0.4017094017094017,-1.0,95,7248,3283,8127,14,0.0,2,4,10,20,0.003638259403458565,1041,275,98,1414,0,766,0,0.23982803156260066,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,190,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1068,13497,14,892,open
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3476,true,0,125,7771,3,6,1095,1,148,0.05210016155088853,959,1346,1.4035453597497394,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117,15,BAD_PRACTICE,0.004177109440267335,SE_BAD_FIELD,16,2,0,0.09582309582309582,0.012285012285012284,0.0,0.0,1.0,0.0,0.3058823529411765,0.4514785612008551,1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.4017094017094017,0.06666666666666667,341,12615,4370,13494,14,0.0,2,4,10,20,0.003638259403458565,9295,6194,731,16220,0,3101,0,0.22505498047079633,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,14,892,close
11125,org/apache/tools/ant,org/apache/tools/ant/DefaultLogger.java,3667,true,3,20,7771,1,8,1095,1,148,0.29210526315789476,177,167,0.943502824858757,0.6666666666666666,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,I18N,0.13784461152882205,DM_DEFAULT_ENCODING,19,1,1,0.09582309582309582,0.001638001638001638,8.19000819000819E-4,-1.0,0.22424242424242424,0.08697887970615244,0.19680851063829788,0.00493577618441296,-0.5515151515151515,0.0,0.030910609857978277,0.00493577618441296,-0.4017094017094017,-1.0,49,10300,3672,11179,14,0.0,2,4,10,20,0.003638259403458565,631,384,60,1075,0,247,0,0.19543533533657456,0,36228,0,27673,3028,0,66929,8555,0.1379381593396634,798,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1677,13497,14,892,open
