F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-Map<String PreparedStatement>,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
8608,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BSFAssertion.java,1693,true,0,1,1541,1,8,193,1,24,0.5087719298245614,35,17,0.4857142857142857,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,4,3850,1693,8608,18,0.07142857142857142,0,2,16,20,0.02171009190399728,41,5,1,47,0,36,1,0.11967009025832553,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4853,14044,5,4762,open
12838,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BeanShellAssertion.java,3315,true,3,6,1541,1,8,193,1,24,0.8909774436090225,77,35,0.45454545454545453,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,BAD_PRACTICE,0.033444816053511704,NM_CONFUSING,19,3,0,0.029931972789115645,0.0013605442176870747,6.802721088435374E-4,-0.5,0.5,0.03125,0.5689655172413793,0.0837600739859955,0.0,0.04180602006688963,0.026755852842809364,0.0837600739859955,0.5454545454545454,-1.0,25,7098,2846,11856,18,0.038461538461538464,0,2,16,20,0.02171009190399728,119,50,4,173,0,69,1,0.11682950057054983,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4853,14044,5,4762,open
11455,org/apache/jmeter/assertions,org/apache/jmeter/assertions/CompareAssertion.java,2697,true,0,14,1541,1,9,193,1,24,0.19811320754716982,149,38,0.2550335570469799,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.004081632653061225,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,-0.3333333333333333,9,3038,1211,7796,18,0.043478260869565216,0,2,16,20,0.02171009190399728,140,6,0,146,0,134,2,0.13196801257888074,2,3171,0,1662,64,2,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4853,14044,5,4762,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/DurationAssertion.java,2393,true,0,2,1541,1,7,193,1,24,0.4520547945205479,31,34,1.096774193548387,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,15,9003,3795,13761,18,0.017241379310344827,0,2,16,20,0.02171009190399728,135,82,2,219,0,53,1,0.17452795604433957,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,true,83,19,1541,1,16,193,12,24,0.39361702127659576,200,126,0.63,0.6867469879518072,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,I18N,0.08695652173913043,DM_DEFAULT_ENCODING,19,1,2,0.029931972789115645,0.006802721088435374,0.0027210884353741495,1.0,0.6538461538461539,0.11316568047337278,0.6551724137931034,1.6734601821037333E-5,0.3269230769230769,0.033444816053511704,0.03177257525083612,1.6734601821037333E-5,0.5454545454545454,1.0,16,7418,3189,12176,18,0.014285714285714285,0,2,16,20,0.02171009190399728,590,268,1,859,0,322,1,0.15420869760851622,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,true,20,19,1541,1,16,193,3,24,0.5319148936170213,200,126,0.63,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,I18N,0.08695652173913043,DM_DEFAULT_ENCODING,19,1,1,0.029931972789115645,0.006802721088435374,0.0013605442176870747,1.0,0.6538461538461539,0.11316568047337278,0.6551724137931034,1.6734601821037333E-5,0.3269230769230769,0.033444816053511704,0.03177257525083612,1.6734601821037333E-5,0.5454545454545454,1.0,16,7418,3189,12176,18,0.014285714285714285,0,2,16,20,0.02171009190399728,590,268,1,859,0,322,1,0.15420869760851622,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,true,3,19,1541,1,6,193,1,24,0.5651595744680851,200,126,0.63,0.8333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,BAD_PRACTICE,0.033444816053511704,NM_CONFUSING,19,3,0,0.029931972789115645,0.006802721088435374,6.802721088435374E-4,0.5,0.5,0.03125,0.5689655172413793,0.0837600739859955,0.0,0.04180602006688963,0.026755852842809364,0.0837600739859955,0.5454545454545454,1.0,16,7418,3189,12176,18,0.014285714285714285,0,2,16,20,0.02171009190399728,590,268,1,859,0,322,1,0.15420869760851622,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,true,166,19,1541,1,0,193,23,24,0.39893617021276595,200,126,0.63,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.0802675585284281,REC_CATCH_EXCEPTION,20,3,2,0.029931972789115645,0.006802721088435374,0.0027210884353741495,1.0,0.3958333333333333,0.011388062169312171,0.5025906735751295,0.35183188315354696,-0.20833333333333334,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,4,3712,1640,8470,18,0.014285714285714285,0,2,16,20,0.02171009190399728,590,268,1,859,0,322,1,0.15420869760851622,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4853,14044,5,4762,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,true,0,19,1541,1,7,193,1,24,0.13031914893617022,200,126,0.63,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.006802721088435374,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,16,7418,3189,12176,18,0.014285714285714285,0,2,16,20,0.02171009190399728,590,268,1,859,0,322,1,0.15420869760851622,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,open
7725,org/apache/jmeter/assertions,org/apache/jmeter/assertions/JSR223Assertion.java,1154,true,0,1,1541,1,8,193,1,24,0.55,36,17,0.4722222222222222,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,5,2967,1154,7725,18,0.2,0,2,16,20,0.02171009190399728,6,5,4,15,2,1,2,0.1570921985815603,4,3171,0,1662,64,0,4897,1509,0.1207507999782857,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4762,14044,5,4762,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/MD5HexAssertion.java,2393,true,0,4,1541,1,5,193,1,24,0.36607142857142855,60,31,0.5166666666666667,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,15,7736,3252,12494,18,0.010638297872340425,0,2,16,20,0.02171009190399728,12,133,2,147,0,-121,1,0.04771644924873615,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/ResponseAssertion.java,2393,true,0,40,1541,1,6,193,1,24,0.08823529411764706,375,83,0.22133333333333333,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,54,9003,3795,13761,18,0.009433962264150943,0,2,16,20,0.02171009190399728,529,450,18,997,0,79,1,0.11288788781768073,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,1,0,1,1,0,0,0,0,1,0,1,1,4853,14044,5,4762,open
7336,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,920,true,0,25,1541,1,4,193,1,24,0.3051948051948052,104,19,0.18269230769230768,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.19732441471571907,RI_REDUNDANT_INTERFACES,20,3,0,0.029931972789115645,0.0013605442176870747,0.0,0.0,0.8813559322033898,0.004979412046346836,0.5025906735751295,0.35183188315354696,0.7627118644067796,0.2040133779264214,0.23745819397993312,0.35183188315354696,0.5454545454545454,1.0,4,2578,920,7336,18,0.00847457627118644,0,2,16,20,0.02171009190399728,57,22,0,79,0,35,1,0.11908502135868815,1,3171,0,1662,64,1,4897,1509,0.1207507999782857,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4853,14044,5,4762,open
