F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ReportPage,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-ReportGuiPackage,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Statement,F2-File,F2-Throwable,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-exit,F1-getKey,F1-setText,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-JTextField,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
7835,org/apache/jmeter,org/apache/jmeter/JMeterReport.java,1964,true,33,7,1062,1,12,44,6,13,0.8054187192118226,246,123,0.5,0.9393939393939394,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,BAD_PRACTICE,0.010736196319018405,DM_EXIT,16,2,1,0.01094391244870041,0.0027359781121751026,0.0013679890560875513,1.0,0.8571428571428571,0.015306122448979597,0.5,0.1169671201814059,0.7142857142857143,0.032208588957055216,0.029141104294478526,0.1169671201814059,0.75,1.0,31,8226,3428,11458,5,0.0,6,8,-3,19,0.06939740655987794,780,32,5,817,0,748,0,0.11459031928311872,0,2708,0,549,145,0,3402,2159,0.1439137873134017,398,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3629,14044,38,3269,close
7835,org/apache/jmeter,org/apache/jmeter/JMeterReport.java,1964,true,23,7,1062,1,12,44,4,13,0.39901477832512317,246,123,0.5,0.2608695652173913,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,MALICIOUS_CODE,0.015337423312883436,EI_EXPOSE_REP,18,2,1,0.01094391244870041,0.0027359781121751026,0.0013679890560875513,1.0,0.3,0.034999999999999996,0.3076923076923077,0.15316403681788296,-0.4,0.003067484662576687,0.015337423312883436,0.15316403681788296,0.75,1.0,31,8226,3428,11458,5,0.0,6,8,-3,19,0.06939740655987794,780,32,5,817,0,748,0,0.11459031928311872,0,2708,0,549,145,0,3402,2159,0.1439137873134017,398,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3629,14044,38,3269,close
8608,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BSFAssertion.java,2423,true,0,1,1549,1,8,194,1,24,0.5087719298245614,35,17,0.4857142857142857,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.0013679890560875513,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,4,5376,2423,8608,45,0.0,0,14,31,59,0.038292534826727405,41,5,1,47,0,36,0,0.11967009025832553,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,1622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4853,14044,110,3341,open
12838,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BeanShellAssertion.java,4045,true,3,6,1549,1,8,194,1,24,0.8909774436090225,77,35,0.45454545454545453,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BAD_PRACTICE,0.03374233128834356,NM_CONFUSING,19,3,0,0.028727770177838577,0.0013679890560875513,6.839945280437756E-4,-0.5,0.5,0.03125,0.5,0.1169671201814059,0.0,0.032208588957055216,0.029141104294478526,0.1169671201814059,0.5238095238095238,-1.0,25,8624,3576,11856,45,0.0,0,14,31,59,0.038292534826727405,119,50,4,173,0,69,0,0.11682950057054983,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,1622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4853,14044,110,3341,open
11455,org/apache/jmeter/assertions,org/apache/jmeter/assertions/CompareAssertion.java,3427,true,0,14,1549,1,9,194,1,24,0.19811320754716982,149,38,0.2550335570469799,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.004103967168262654,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,-0.3333333333333333,10,4564,1941,7796,45,0.0,0,14,31,59,0.038292534826727405,50,13,2,65,0,37,0,0.10683904884161623,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,1451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4682,14044,110,3341,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/DurationAssertion.java,3123,true,0,2,1549,1,7,194,1,24,0.4520547945205479,31,34,1.096774193548387,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.0013679890560875513,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,15,10529,4525,13761,45,0.0,0,14,31,59,0.038292534826727405,135,82,2,219,0,53,0,0.17452795604433957,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,1622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4853,14044,110,3341,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3123,true,83,19,1549,1,16,194,12,24,0.38441558441558443,200,135,0.675,0.6867469879518072,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.08282208588957055,DM_DEFAULT_ENCODING,19,1,2,0.028727770177838577,0.006839945280437756,0.0027359781121751026,1.0,0.5740740740740741,0.1222565157750343,0.5645161290322581,5.317106523411692E-4,0.14814814814814814,0.027607361963190184,0.02607361963190184,5.317106523411692E-4,0.5238095238095238,1.0,17,8944,3919,12176,45,0.2631578947368421,0,14,31,59,0.038292534826727405,21,32,16,69,3,-11,12,0.10439543610031427,15,2480,0,1396,79,9,3955,1084,0.1366039783150924,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3341,14044,110,3341,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3123,true,20,19,1549,1,16,194,3,24,0.5194805194805194,200,135,0.675,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.08282208588957055,DM_DEFAULT_ENCODING,19,1,1,0.028727770177838577,0.006839945280437756,0.0013679890560875513,1.0,0.5740740740740741,0.1222565157750343,0.5645161290322581,5.317106523411692E-4,0.14814814814814814,0.027607361963190184,0.02607361963190184,5.317106523411692E-4,0.5238095238095238,1.0,17,8944,3919,12176,45,0.2631578947368421,0,14,31,59,0.038292534826727405,21,32,16,69,3,-11,12,0.10439543610031427,15,2480,0,1396,79,9,3955,1084,0.1366039783150924,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3341,14044,110,3341,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3123,true,3,19,1549,1,6,194,1,24,0.5688311688311688,200,135,0.675,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,BAD_PRACTICE,0.03374233128834356,NM_CONFUSING,19,3,0,0.028727770177838577,0.006839945280437756,6.839945280437756E-4,0.5,0.5,0.03125,0.5,0.1169671201814059,0.0,0.032208588957055216,0.029141104294478526,0.1169671201814059,0.5238095238095238,1.0,17,8944,3919,12176,45,0.2631578947368421,0,14,31,59,0.038292534826727405,21,32,16,69,3,-11,12,0.10439543610031427,15,2480,0,1396,79,9,3955,1084,0.1366039783150924,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3341,14044,110,3341,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3123,true,166,19,1549,1,0,194,23,24,0.38961038961038963,200,135,0.675,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.08895705521472393,REC_CATCH_EXCEPTION,20,3,2,0.028727770177838577,0.006839945280437756,0.0027359781121751026,1.0,0.27586206896551724,0.009512485136741975,0.42992874109263657,0.3732106040129017,-0.43103448275862066,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,5,5238,2370,8470,45,0.2631578947368421,0,14,31,59,0.038292534826727405,21,32,16,69,3,-11,12,0.10439543610031427,15,2480,0,1396,79,9,3955,1084,0.1366039783150924,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3341,14044,110,3341,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3123,true,0,19,1549,1,7,194,1,24,0.12727272727272726,200,135,0.675,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.006839945280437756,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,17,8944,3919,12176,45,0.2631578947368421,0,14,31,59,0.038292534826727405,21,32,16,69,3,-11,12,0.10439543610031427,15,2480,0,1396,79,9,3955,1084,0.1366039783150924,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3341,14044,110,3341,open
7725,org/apache/jmeter/assertions,org/apache/jmeter/assertions/JSR223Assertion.java,1884,true,0,1,1549,1,8,194,1,24,0.55,36,17,0.4722222222222222,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.0013679890560875513,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,6,4493,1884,7725,45,0.0,0,14,31,59,0.038292534826727405,52,14,0,66,0,38,0,0.3044572311920303,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3688,14044,110,3341,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/MD5HexAssertion.java,3123,true,0,4,1549,1,5,194,1,24,0.36607142857142855,60,31,0.5166666666666667,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.028727770177838577,0.0013679890560875513,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,0.5238095238095238,1.0,15,9262,3982,12494,45,0.0,0,14,31,59,0.038292534826727405,12,133,2,147,0,-121,0,0.04771644924873615,0,2480,0,1396,79,0,3955,1084,0.1366039783150924,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4853,14044,110,3341,open
