F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-ByteBuffer[][],F16-Token,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-CFMetaData,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-type.toString().toLowerCase(),F3-boolean,F3-e.getKey().toLowerCase(),F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-BitSet,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-TField,F12-Logger,F12-String,F12-OptionSimple,F12-TimeUUIDType,F12-double,F12-Histogram,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-ColumnToCollectionType,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-SocketFactory,F2-OrderPreservingPartitioner,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-java.io.RandomAccessFile,F6-NA,F6-org.apache.cassandra.db.marshal.LexicalUUIDType,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.util.zip.Inflater,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-org.apache.cassandra.db.marshal.LongType,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-assertEquals,F1-string,F1-get,F1-getSSTables,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-put,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-mem,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Socket,F4-Prepared,F4-byte[],F4-CachingOptions,F4-File,F4-void,F4-StringBuilder,F4-T,F4-int,F4-String,F4-Field,F4-BigInteger,F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-FunctionName,F8-SettingsErrors,F8-StreamException,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-jakers@gmail.com,F71-benedict@apache.org,F71-marcuse@apache.org,F71-marcuse@spotify.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1716,true,2,10,717,3,4,230,1,69,1.1168831168831168,48,17,0.3541666666666667,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,BAD_PRACTICE,0.006962576153176675,NM_CONFUSING,19,3,0,5.724396336386345E-4,1.0407993338884263E-4,2.601998334721066E-5,-0.5,0.1875,0.005440848214285714,0.44945848375451264,0.39227512239598844,-0.625,0.004351610095735422,0.1061792863359443,0.39227512239598844,-0.45454545454545453,-1.0,16,9181,1716,12664,13,0.0,16,11,2,40,0.012019903485372322,76,19,4,99,0,57,0,0.11522611057547949,0,1286,0,187,59,0,1532,1099,0.042489600614697844,3361,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,6843,13775,29,3511,open
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1716,true,0,10,717,3,0,230,1,69,0.8441558441558441,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,STYLE,0.0030461270670147957,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,5.724396336386345E-4,1.0407993338884263E-4,5.203996669442132E-5,-1.0,0.42857142857142855,0.008444757213230118,0.2035490605427975,0.7759481653230883,0.0,0.009138381201044387,0.07658833768494343,0.7759481653230883,-0.45454545454545453,-1.0,1,3420,671,6903,13,0.0,16,11,2,40,0.012019903485372322,76,19,4,99,0,57,0,0.11522611057547949,0,1286,0,187,59,0,1532,1099,0.042489600614697844,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6843,13775,29,3511,open
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,661,true,2,16,717,4,0,230,1,69,0.6835106382978723,267,63,0.23595505617977527,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,STYLE,0.020452567449956483,REC_CATCH_EXCEPTION,20,3,1,5.724396336386345E-4,1.5611990008326394E-4,5.203996669442132E-5,1.0,0.3404255319148936,0.007742620315012253,0.2035490605427975,0.7759481653230883,-0.2765957446808511,0.009138381201044387,0.07658833768494343,0.7759481653230883,-0.45454545454545453,1.0,21,3133,594,6616,13,0.18571428571428572,16,11,2,40,0.012019903485372322,170,32,25,227,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3511,13775,29,3511,close
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,661,true,3,16,717,4,8,230,1,69,0.2393617021276596,267,63,0.23595505617977527,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,STYLE,0.07919930374238468,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,5.724396336386345E-4,1.5611990008326394E-4,5.203996669442132E-5,1.0,0.054945054945054944,0.0017905550304186152,0.2035490605427975,0.7759481653230883,-0.8791208791208791,0.009138381201044387,0.07658833768494343,0.7759481653230883,-0.45454545454545453,1.0,0,28,12,3511,13,0.18571428571428572,16,11,2,40,0.012019903485372322,170,32,25,227,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,13775,29,3511,close
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,661,true,4,16,717,4,8,230,1,69,0.22606382978723405,267,63,0.23595505617977527,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,STYLE,0.07919930374238468,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,5.724396336386345E-4,1.5611990008326394E-4,5.203996669442132E-5,1.0,0.054945054945054944,0.0017905550304186152,0.2035490605427975,0.7759481653230883,-0.8791208791208791,0.009138381201044387,0.07658833768494343,0.7759481653230883,-0.45454545454545453,1.0,1,34,13,3517,13,0.18571428571428572,16,11,2,40,0.012019903485372322,170,32,25,227,5,138,7,0.13859035841286088,20,1286,8,187,59,2,1532,1099,0.042489600614697844,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,13775,29,3511,close
6607,org/apache/cassandra/auth,org/apache/cassandra/auth/PasswordAuthenticator.java,593,true,0,17,717,5,0,230,1,69,0.8251533742331288,240,45,0.1875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,STYLE,0.0030461270670147957,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,5.724396336386345E-4,5.203996669442132E-5,5.203996669442132E-5,-1.0,0.42857142857142855,0.008444757213230118,0.2035490605427975,0.7759481653230883,0.0,0.009138381201044387,0.07658833768494343,0.7759481653230883,-0.45454545454545453,-1.0,12,2583,488,6066,13,0.12408759124087591,16,11,2,40,0.012019903485372322,256,13,11,280,5,243,4,0.0831236157580809,17,1286,8,187,59,-1,1532,1099,0.042489600614697844,204,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3685,13775,29,3511,open
3483,org/apache/cassandra/batchlog,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,0,4,0,4,0,32,1,13,0.8529411764705882,65,22,0.3384615384615385,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,BAD_PRACTICE,0.006962576153176675,NM_CONFUSING,19,3,0,1.0407993338884263E-4,1.0407993338884263E-4,2.601998334721066E-5,-0.5,0.1875,0.005440848214285714,0.44945848375451264,0.39227512239598844,-0.625,0.004351610095735422,0.1061792863359443,0.39227512239598844,-1.0,-1.0,0,10292,2038,13775,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,10292,0,open
4898,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,246,true,31,6,427,8,0,152,9,48,0.44816053511705684,240,21,0.0875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,STYLE,0.020452567449956483,REC_CATCH_EXCEPTION,20,3,1,7.285595337218984E-4,1.0407993338884263E-4,5.203996669442132E-5,1.0,0.3404255319148936,0.007742620315012253,0.2035490605427975,0.7759481653230883,-0.2765957446808511,0.009138381201044387,0.07658833768494343,0.7759481653230883,0.0,0.0,59,6870,1294,10353,31,0.2857142857142857,0,51,-20,82,0.02580921267131009,285,213,62,560,12,72,22,0.1506545193352358,34,1265,0,457,88,10,1810,808,0.09076015289101758,52,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,3535,13775,52,3535,close
4898,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,246,true,0,6,427,8,0,152,1,48,0.8394648829431438,240,21,0.0875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,BAD_PRACTICE,0.012184508268059183,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,7.285595337218984E-4,1.0407993338884263E-4,5.203996669442132E-5,-1.0,0.4642857142857143,0.00888301749271137,0.44945848375451264,0.39227512239598844,-0.03571428571428571,0.004351610095735422,0.1061792863359443,0.39227512239598844,0.0,0.0,36,5021,1013,8504,31,0.2857142857142857,0,51,-20,82,0.02580921267131009,285,213,62,560,12,72,22,0.1506545193352358,34,1265,0,457,88,10,1810,808,0.09076015289101758,52,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,3535,13775,52,3535,open
4033,org/apache/cassandra/cache,org/apache/cassandra/cache/CacheProviderTest.java,102,true,0,7,427,3,8,152,1,48,0.9451219512195121,120,22,0.18333333333333332,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,PERFORMANCE,0.016971279373368148,SIC_INNER_SHOULD_BE_STATIC,18,2,0,7.285595337218984E-4,5.203996669442132E-5,0.0,0.0,0.15384615384615385,0.009298393913778529,0.5553145336225597,0.18512167159707296,-0.6666666666666666,0.015665796344647518,0.10400348128807659,0.18512167159707296,0.0,-1.0,28,6740,1274,10223,31,0.0,0,51,-20,82,0.02580921267131009,149,35,4,188,0,114,0,0.030729506682025585,0,1265,0,457,88,0,1810,808,0.09076015289101758,554,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,4033,13775,52,3535,open
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,202,true,8,12,427,5,0,152,3,48,0.18229166666666666,227,21,0.09251101321585903,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,I18N,0.02610966057441253,DM_CONVERT_CASE,20,3,2,7.285595337218984E-4,2.0815986677768527E-4,1.0407993338884263E-4,1.0,0.36666666666666664,0.1161111111111111,0.5,0.003491666831941718,-0.26666666666666666,0.0039164490861618795,0.03176675369886858,0.003491666831941718,0.0,1.0,0,1143,202,4626,31,0.0,0,51,-20,82,0.02580921267131009,234,0,0,234,0,234,0,0.65,0,1265,0,457,88,0,1810,808,0.09076015289101758,1141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4626,13775,52,3535,close
