F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F7-^,F7---,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-Process,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-createTempFile,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-dataDir,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Raw,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1808,true,2,10,1268,3,4,190,1,69,1.1168831168831168,48,17,0.3541666666666667,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,BAD_PRACTICE,0.007736943907156673,NM_CONFUSING,19,3,0,6.158899609936358E-4,1.0264832683227263E-4,2.5662081708068157E-5,-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.5,-1.0,16,9514,1808,12664,26,0.0,5,38,-12,69,0.016848927851027335,76,19,4,99,0,57,0,0.11522611057547949,0,1152,0,253,67,0,1472,899,0.04657582414860039,3694,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,6843,13775,1,3150,open
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1808,true,0,10,1268,3,0,190,1,69,0.8441558441558441,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,STYLE,0.0027079303675048355,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,6.158899609936358E-4,1.0264832683227263E-4,5.1324163416136314E-5,-1.0,0.42857142857142855,0.008444757213230118,0.16608996539792387,0.7658131194859842,0.0,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,-1.0,1,3753,763,6903,26,0.0,5,38,-12,69,0.016848927851027335,76,19,4,99,0,57,0,0.11522611057547949,0,1152,0,253,67,0,1472,899,0.04657582414860039,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6843,13775,1,3150,open
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,753,true,2,16,1268,4,0,190,1,69,0.764179104477612,236,63,0.2669491525423729,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,STYLE,0.02127659574468085,REC_CATCH_EXCEPTION,20,3,1,6.158899609936358E-4,1.5397249024840895E-4,5.1324163416136314E-5,1.0,0.38181818181818183,0.008139070960387575,0.16608996539792387,0.7658131194859842,-0.2,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,26,3466,686,6616,26,0.17312885802469136,5,38,-12,69,0.016848927851027335,214,67,28,309,27,147,15,0.17854649998266833,42,1152,0,253,67,-12,1472,899,0.04657582414860039,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3150,13775,1,3150,close
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,753,true,3,16,1268,4,8,190,1,69,0.2716417910447761,236,63,0.2669491525423729,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,STYLE,0.07040618955512573,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,6.158899609936358E-4,1.5397249024840895E-4,5.1324163416136314E-5,1.0,0.054945054945054944,0.0017905550304186152,0.16608996539792387,0.7658131194859842,-0.8791208791208791,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,5,361,104,3511,26,0.17312885802469136,5,38,-12,69,0.016848927851027335,214,67,28,309,27,147,15,0.17854649998266833,42,1152,0,253,67,-12,1472,899,0.04657582414860039,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3150,13775,1,3150,close
6843,org/apache/cassandra/auth,org/apache/cassandra/auth/Auth.java,753,true,4,16,1268,4,8,190,1,69,0.25671641791044775,236,63,0.2669491525423729,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,STYLE,0.07040618955512573,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,6.158899609936358E-4,1.5397249024840895E-4,5.1324163416136314E-5,1.0,0.054945054945054944,0.0017905550304186152,0.16608996539792387,0.7658131194859842,-0.8791208791208791,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,1.0,6,367,105,3517,26,0.17312885802469136,5,38,-12,69,0.016848927851027335,214,67,28,309,27,147,15,0.17854649998266833,42,1152,0,253,67,-12,1472,899,0.04657582414860039,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3150,13775,1,3150,close
6903,org/apache/cassandra/auth,org/apache/cassandra/auth/DataResource.java,763,true,4,19,1268,3,8,190,2,69,4.387096774193548,153,65,0.42483660130718953,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,BAD_PRACTICE,0.007736943907156673,NM_CONFUSING,19,3,0,6.158899609936358E-4,5.1324163416136314E-5,2.5662081708068157E-5,-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.5,-1.0,5,3753,763,6903,26,0.2222222222222222,5,38,-12,69,0.016848927851027335,10,8,0,18,4,2,6,0.16126543209876543,10,1152,0,253,67,2,1472,899,0.04657582414860039,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3267,13775,1,3150,open
6607,org/apache/cassandra/auth,org/apache/cassandra/auth/PasswordAuthenticator.java,685,true,0,17,1268,5,0,190,1,69,0.8240740740740741,238,45,0.18907563025210083,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,STYLE,0.0027079303675048355,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,6.158899609936358E-4,5.1324163416136314E-5,5.1324163416136314E-5,-1.0,0.42857142857142855,0.008444757213230118,0.16608996539792387,0.7658131194859842,0.0,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.5,-1.0,13,2916,580,6066,26,0.12222222222222222,5,38,-12,69,0.016848927851027335,55,43,15,113,4,12,2,0.07719225561190779,11,1152,5,253,67,-2,1472,899,0.04657582414860039,112,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3261,13775,1,3150,open
3150,org/apache/cassandra/batchlog,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,0,2,224,4,0,16,1,13,1.3384615384615384,50,2,0.04,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,BAD_PRACTICE,0.007736943907156673,NM_CONFUSING,19,3,0,1.0264832683227263E-4,1.0264832683227263E-4,2.5662081708068157E-5,-0.5,0.15,0.004722222222222222,0.40463458110516937,0.33075167183567217,-0.7,0.00425531914893617,0.08471953578336557,0.33075167183567217,-1.0,-1.0,0,10625,2130,13775,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,10625,0,open
4898,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,338,true,0,8,579,8,0,140,1,48,0.8633720930232558,278,23,0.08273381294964029,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,BAD_PRACTICE,0.011218568665377175,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,6.672141244097722E-4,5.1324163416136314E-5,5.1324163416136314E-5,-1.0,0.4482758620689655,0.009160170872418197,0.40463458110516937,0.33075167183567217,-0.06896551724137931,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.23076923076923078,-1.0,41,5354,1105,8504,9,0.04597222222222222,3,8,1,20,0.007861029691146935,310,115,25,450,2,195,3,0.1518578698579747,8,1347,3,363,51,1,1761,984,0.075324811900926,112,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,3261,13775,112,3261,open
4033,org/apache/cassandra/cache,org/apache/cassandra/cache/CacheProviderTest.java,194,true,0,6,579,3,8,140,1,48,0.94,107,22,0.205607476635514,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,PERFORMANCE,0.017794970986460348,SIC_INNER_SHOULD_BE_STATIC,18,2,0,6.672141244097722E-4,5.1324163416136314E-5,0.0,0.0,0.10869565217391304,0.007452377490184673,0.5192697768762677,0.19477027426322863,-0.7608695652173914,0.01160541586073501,0.09400386847195358,0.19477027426322863,-0.23076923076923078,-1.0,28,7073,1366,10223,9,0.0,3,8,1,20,0.007861029691146935,149,35,4,188,0,114,0,0.030729506682025585,0,1347,0,363,51,0,1761,984,0.075324811900926,887,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,4033,13775,112,3261,open
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,294,true,8,12,579,5,0,140,3,48,0.18229166666666666,227,21,0.09251101321585903,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,I18N,0.031334622823984526,DM_CONVERT_CASE,20,3,2,6.672141244097722E-4,2.0529665366454526E-4,1.0264832683227263E-4,1.0,0.18518518518518517,0.07544581618655694,0.3770491803278688,0.008575164250065576,-0.6296296296296297,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.23076923076923078,0.5,2,1476,294,4626,9,0.1348314606741573,3,8,1,20,0.007861029691146935,240,6,0,246,6,234,6,0.39241573033707866,12,1347,0,363,51,0,1761,984,0.075324811900926,118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3267,13775,112,3261,close
4626,org/apache/cassandra/cache,org/apache/cassandra/cache/CachingOptions.java,294,true,3,12,579,5,8,140,1,48,0.46875,227,21,0.09251101321585903,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,I18N,0.031334622823984526,DM_CONVERT_CASE,20,3,1,6.672141244097722E-4,2.0529665366454526E-4,5.1324163416136314E-5,-1.0,0.18518518518518517,0.07544581618655694,0.3770491803278688,0.008575164250065576,-0.6296296296296297,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.23076923076923078,0.5,2,1476,294,4626,9,0.1348314606741573,3,8,1,20,0.007861029691146935,240,6,0,246,6,234,6,0.39241573033707866,12,1347,0,363,51,0,1761,984,0.075324811900926,118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3267,13775,112,3261,open
