F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F8-ijRowResult,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,16,81,973,2,0,153,3,16,0.7431289640591966,1353,764,0.5646711012564671,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,23,3140,2082,3575,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,22,81,973,2,8,153,1,16,0.379492600422833,1353,764,0.5646711012564671,0.3181818181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,23,3140,2082,3575,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,26,81,973,2,8,153,7,16,0.3456659619450317,1353,764,0.5646711012564671,0.36538461538461536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,23,3140,2082,3575,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,46,81,973,2,8,153,3,16,0.5329809725158562,1353,764,0.5646711012564671,0.41304347826086957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,32,4304,2456,4739,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,26,81,973,2,8,153,7,16,0.3236786469344609,1353,764,0.5646711012564671,0.36538461538461536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,23,3140,2082,3575,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,20,81,973,2,12,153,3,16,0.874630021141649,1353,764,0.5646711012564671,0.275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,69,7384,3275,7819,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,39,81,973,2,12,153,7,16,0.8841437632135306,1353,764,0.5646711012564671,0.1282051282051282,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.02743041549011698,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.01,0.009310344827586206,0.0013793103448275859,-1.0,0.014705882352941176,0.004829873125720877,0.06451612903225806,0.0034158474790673245,-0.9705882352941176,0.0,0.0024203307785397336,0.0034158474790673245,-1.0,-1.0,64,7047,3076,7482,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,8,81,973,2,0,153,2,16,0.7429175475687103,1353,764,0.5646711012564671,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.0,0.0,0.05938242280285035,0.15591308057414213,-1.0,0.0052440500201694235,0.0060508269463493344,0.15591308057414213,-1.0,-1.0,76,7700,3519,8135,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,11,81,973,2,8,153,1,16,0.3792811839323467,1353,764,0.5646711012564671,0.6363636363636364,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.0,0.0,0.05938242280285035,0.15591308057414213,-1.0,0.0052440500201694235,0.0060508269463493344,0.15591308057414213,-1.0,-1.0,4,942,641,1377,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,13,81,973,2,8,153,4,16,0.34545454545454546,1353,764,0.5646711012564671,0.6923076923076923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.0,0.0,0.05938242280285035,0.15591308057414213,-1.0,0.0052440500201694235,0.0060508269463493344,0.15591308057414213,-1.0,-1.0,4,942,641,1377,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,23,81,973,2,8,153,2,16,0.53276955602537,1353,764,0.5646711012564671,0.8260869565217391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.0,0.0,0.05938242280285035,0.15591308057414213,-1.0,0.0052440500201694235,0.0060508269463493344,0.15591308057414213,-1.0,-1.0,32,4304,2456,4739,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,580,8135,5,439,open
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,388,true,13,81,973,2,8,153,4,16,0.32346723044397463,1353,764,0.5646711012564671,0.6923076923076923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.005647438483259379,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.01,0.009310344827586206,0.0010344827586206897,-1.0,0.0,0.0,0.05938242280285035,0.15591308057414213,-1.0,0.0052440500201694235,0.0060508269463493344,0.15591308057414213,-1.0,-1.0,4,942,641,1377,2,0.0,0,2,0,4,0.0033273915626856805,846,229,24,1099,0,617,0,0.22927075284387427,0,1406,0,495,444,0,2345,911,0.08605224474285882,145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,580,8135,5,439,open
