F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Set<String>,F16-SSTableWriter,F16-CompositeData,F16-Long,F16-MessageOut,F16-Collection<ColumnFamily>,F16-File,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-TCompactProtocol,F3-rows.size(),F3-Row,F3-byte[],F3-boolean,F3-char,F3-pager.isExhausted(),F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-BitSet,F3-input,F7--,F7-/,F7---,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-TField,F12-Logger,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-double,F12-Histogram,F12-FloatType,F12-List<AbstractType>,F12-TStruct,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F12-Comparator<IndexInfo>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Random,F2-Integer,F2-SSLFactory,F2-Math,F2-CqlLexer,F2-PrintStream,F2-CliLexer,F2-Object,F2-String,F2-TreeSet<ByteBuffer>,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-CqlParser,F2-Boolean,F2-File,F6-java.util.Random,F6-java.io.RandomAccessFile,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.io.PrintStream,F6-org.apache.thrift.protocol.TCompactProtocol,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.Column,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-registerQuery,F1-size,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-write,F1-assertEquals,F1-println,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-java.io.FilterOutputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-AbstractCommutativeType,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.text.DateFormat,F9-meter,F9-id,F9-row_cache_size,F9-dataDir,F9-poolName,F9-description,F9-bloom_filter_fp_chance,F9-string,F9-key_cache_size,F9-bytes,F9-planId,F9-finalState,F9-keyspaceName,F9-dclocal_read_repair_chance,F9-NA,F9-path,F9-sessions,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-Raw,F4-byte[],F4-File,F4-void,F4-List,F4-int,F4-String,F4-Field,F4-BigInteger,F4-Class,F4-InetAddress,F4-byte,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-MD5Digest,F8-StreamException,F8-KeyspaceMetricNameFactory,F8-NA,F8-StreamState,F8-ThreadPoolMetricNameFactory,F8-DifferencingCounter,F8-WriterThread,F8-MeasureableString,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
12664,org/apache/cassandra/auth,org/apache/cassandra/auth/AllowAllAuthenticator.java,1898,true,0,10,3417,3,0,567,1,69,0.8441558441558441,48,17,0.3541666666666667,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,STYLE,0.002105263157894737,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,4.608294930875576E-4,1.0240655401945725E-4,5.120327700972862E-5,-1.0,0.2,0.005517241379310346,0.09855334538878843,0.47946243541598527,-0.6,0.00631578947368421,0.042105263157894736,0.47946243541598527,-1.0,-1.0,2,4161,853,6903,1245,0.0700218818380744,92,521,724,1858,0.08218758885678247,31,34,18,83,11,-3,11,0.09393314710229402,32,2059,10,838,170,0,3067,1221,0.09252273512380334,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3094,13775,41,2781,open
3003,org/apache/cassandra/auth,org/apache/cassandra/auth/DataResource.java,54,true,4,19,3417,3,8,567,2,69,4.381048387096774,153,65,0.42483660130718953,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,4.608294930875576E-4,5.120327700972862E-5,2.560163850486431E-5,-0.5,0.2,0.005714285714285715,0.7157894736842105,1.0407545082770684,-0.6,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-1.0,-1.0,7,4161,853,6903,1245,0.03366583541147132,92,521,724,1858,0.08218758885678247,35,9,1,45,1,26,25,0.12936553292694192,27,2059,1,838,170,24,3067,1221,0.09252273512380334,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3003,13775,41,2781,open
6607,org/apache/cassandra/auth,org/apache/cassandra/auth/PasswordAuthenticator.java,775,true,0,19,3417,5,0,567,1,69,0.8389830508474576,266,45,0.16917293233082706,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.002105263157894737,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,4.608294930875576E-4,5.120327700972862E-5,5.120327700972862E-5,-1.0,0.2,0.005517241379310346,0.09855334538878843,0.47946243541598527,-0.6,0.00631578947368421,0.042105263157894736,0.47946243541598527,-1.0,-1.0,17,3324,670,6066,1245,0.310716550412175,92,521,724,1858,0.08218758885678247,68,61,19,148,18,7,13,0.11965121830286546,35,2059,4,838,170,-5,3067,1221,0.09252273512380334,41,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2781,13775,41,2781,open
2742,org/apache/cassandra/batchlog,org/apache/cassandra/batchlog/BatchlogManager.java,0,true,0,22,1128,4,0,176,1,13,0.26047904191616766,215,65,0.3023255813953488,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,BAD_PRACTICE,0.008421052631578947,NM_CONFUSING,19,3,0,1.0240655401945725E-4,1.0240655401945725E-4,2.560163850486431E-5,-0.5,0.2,0.005714285714285715,0.7157894736842105,1.0407545082770684,-0.6,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-1.0,-1.0,0,11033,2220,13775,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13775,11033,0,open
3072,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,69,true,31,6,1671,8,0,288,9,44,0.4589041095890411,234,21,0.08974358974358974,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,STYLE,0.024421052631578948,REC_CATCH_EXCEPTION,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,1.0,0.22413793103448276,0.005996555824347042,0.09855334538878843,0.47946243541598527,-0.5,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.4,0.0,67,7611,1476,10353,358,0.09269584611095624,2,38,320,398,0.01981900115634635,366,239,63,668,11,127,32,0.15575989112193528,44,1684,1,648,98,21,2430,1036,0.075687859172329,10,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2749,13775,10,2749,close
3072,org/apache/cassandra/cache,org/apache/cassandra/cache/AutoSavingCache.java,69,true,0,6,1671,8,0,288,1,44,0.8424657534246576,234,21,0.08974358974358974,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,BAD_PRACTICE,0.01136842105263158,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,-1.0,0.2222222222222222,0.006172839506172839,0.7157894736842105,1.0407545082770684,-0.5185185185185185,0.0050526315789473685,0.1423157894736842,1.0407545082770684,-0.4,0.0,44,5762,1195,8504,358,0.09269584611095624,2,38,320,398,0.01981900115634635,366,239,63,668,11,127,32,0.15575989112193528,44,1684,1,648,98,21,2430,1036,0.075687859172329,10,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,2749,13775,10,2749,open
4033,org/apache/cassandra/cache,org/apache/cassandra/cache/CacheProviderTest.java,284,true,0,6,1671,3,8,288,1,44,0.94,107,22,0.205607476635514,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,PERFORMANCE,0.026947368421052633,SIC_INNER_SHOULD_BE_STATIC,18,2,0,5.120327700972862E-4,5.120327700972862E-5,0.0,0.0,0.15625,0.0087890625,0.4752688172043011,0.32429719427271575,-0.6875,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.4,-1.0,28,7481,1456,10223,358,0.0,2,38,320,398,0.01981900115634635,149,35,4,188,0,114,0,0.030729506682025585,0,1684,0,648,98,0,2430,1036,0.075687859172329,1295,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,4033,13775,10,2749,open
2909,org/apache/cassandra/io/util,org/apache/cassandra/io/util/Memory.java,27,true,7,19,9543,1,9,1477,4,158,0.9653979238754326,220,38,0.17272727272727273,0.7619047619047619,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,STYLE,0.003368421052631579,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.005785970302099335,5.120327700972862E-5,1.5360983102918587E-4,-1.0,0.0,0.0,0.09855334538878843,0.47946243541598527,-1.0,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.7699115044247787,-1.0,21,4308,881,7050,1687,0.06465853317466688,54,983,704,2724,0.04026826401344721,361,26,4,391,11,335,71,0.12743246933340235,82,4641,0,1980,606,60,7227,2661,0.06046599199002043,10,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,2749,13775,7,2745,open
6110,org/apache/cassandra/cache,org/apache/cassandra/cache/SerializingCacheProvider.java,678,true,0,1,1671,2,0,288,1,44,0.6911764705882353,44,18,0.4090909090909091,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,STYLE,0.021473684210526315,BC_UNCONFIRMED_CAST,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,1.0,0.19607843137254902,0.005435575176656194,0.09855334538878843,0.47946243541598527,-0.5686274509803921,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.4,1.0,3,4764,977,7506,358,0.003872216844143272,2,38,320,398,0.01981900115634635,87,33,2,122,2,54,2,0.059544982810265705,4,1684,0,648,98,0,2430,1036,0.075687859172329,329,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3072,13775,10,2749,close
6110,org/apache/cassandra/cache,org/apache/cassandra/cache/SerializingCacheProvider.java,678,true,0,1,1671,2,0,288,1,44,0.9411764705882353,44,18,0.4090909090909091,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,STYLE,0.021473684210526315,BC_UNCONFIRMED_CAST,20,3,1,5.120327700972862E-4,1.0240655401945725E-4,5.120327700972862E-5,1.0,0.19607843137254902,0.005435575176656194,0.09855334538878843,0.47946243541598527,-0.5686274509803921,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.4,1.0,3,4764,977,7506,358,0.003872216844143272,2,38,320,398,0.01981900115634635,87,33,2,122,2,54,2,0.059544982810265705,4,1684,0,648,98,0,2430,1036,0.075687859172329,329,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3072,13775,10,2749,close
6009,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,653,true,18,93,9235,9,12,300,2,99,0.7790841584158416,2421,356,0.1470466749277158,0.2222222222222222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,22,PERFORMANCE,0.0025263157894736842,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,2,0.008346134152585765,0.0011264720942140297,1.0240655401945725E-4,-1.0,0.16666666666666666,0.00925925925925926,0.4752688172043011,0.32429719427271575,-0.5,0.009263157894736843,0.09178947368421053,0.32429719427271575,-1.0,-1.0,211,8377,1579,11119,0,0.0,0,0,0,0,0.0,3923,1668,507,6098,0,2255,0,0.18452399369521716,0,5655,0,13148,583,0,19386,-7493,0.15031403601806823,619,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,3360,13775,619,3360,open
6009,org/apache/cassandra/cli,org/apache/cassandra/cli/CliClient.java,653,true,42,93,9235,9,16,300,7,99,0.5117574257425742,2421,356,0.1470466749277158,0.35714285714285715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,22,I18N,0.024421052631578948,DM_CONVERT_CASE,20,3,1,0.008346134152585765,0.0011264720942140297,5.120327700972862E-5,-1.0,0.1206896551724138,0.053061831153388826,0.21518987341772153,0.0017049201749108833,-0.7586206896551724,0.0012631578947368421,0.013894736842105264,0.0017049201749108833,-1.0,-1.0,226,8510,1601,11252,0,0.0,0,0,0,0,0.0,3923,1668,507,6098,0,2255,0,0.18452399369521716,0,5655,0,13148,583,0,19386,-7493,0.15031403601806823,619,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,3360,13775,619,3360,open
