F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PluginContainer,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-ActivationOS,F16-boolean,F16-String,F16-Date,F16-ActivationProperty,F16-ConfigurationContainer,F16-FileSet,F16-Activation,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-MetadataXpp3Reader,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-MavenProject,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.Properties,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-DependencyManagement,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,2080,true,4,24,794,1,8,179,2,12,0.8463687150837989,249,32,0.1285140562248996,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,STYLE,0.08909730363423213,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.006944444444444444,0.004629629629629629,0.003472222222222222,-0.3333333333333333,0.09210526315789473,0.003981994459833795,0.07398568019093078,0.35531440416941207,-0.5131578947368421,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.5,10,2019,1347,2731,2,0.078125,1,3,-1,6,0.007267992424242424,9,401,0,410,3,-392,2,0.021807451653826533,5,1864,0,1563,40,-1,3467,301,0.16953068995004264,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,714,10178,3,714,open
7756,org/apache/maven/artifact,org/apache/maven/artifact/ArtifactStatus.java,2713,true,8,6,794,1,10,179,3,12,0.5967741935483871,60,41,0.6833333333333333,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,MT_CORRECTNESS,0.0023446658851113715,LI_LAZY_INIT_STATIC,17,3,1,0.006944444444444444,0.0011574074074074073,0.0011574074074074073,-1.0,0.0,0.0,0.375,0.24776785714285715,-1.0,0.0,0.0035169988276670576,0.24776785714285715,-0.6666666666666666,-1.0,7,7044,2713,7756,2,0.0,1,3,-1,6,0.007267992424242424,1,181,0,182,0,-180,0,0.2653442284676654,0,1864,0,1563,40,0,3467,301,0.16953068995004264,457,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,3,714,open
5759,org/apache/maven/artifact,org/apache/maven/artifact/DefaultArtifactTest.java,2529,true,4,12,794,1,8,179,3,12,0.42857142857142855,92,20,0.21739130434782608,0.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.08909730363423213,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.006944444444444444,0.0011574074074074073,0.0011574074074074073,-1.0,0.09210526315789473,0.003981994459833795,0.07398568019093078,0.35531440416941207,-0.5131578947368421,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-1.0,4,3666,1966,4378,2,0.0,1,3,-1,6,0.007267992424242424,118,6,0,124,0,112,0,0.08473959275653681,0,1864,0,1563,40,0,3467,301,0.16953068995004264,1215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1926,10178,3,714,open
9785,org/apache/maven/artifact/deployer,org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,3066,true,11,3,131,1,8,14,7,5,0.8955223880597015,34,21,0.6176470588235294,0.5454545454545454,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.08909730363423213,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,-1.0,0.09210526315789473,0.003981994459833795,0.07398568019093078,0.35531440416941207,-0.5131578947368421,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,9,6143,2645,6855,0,0.0,0,0,0,0,0.0,158,55,0,213,0,103,0,0.007943331276139198,0,457,0,303,10,0,770,154,0.054238691994776725,457,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,182,893,open
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,2754,true,0,14,127,1,8,38,1,4,0.582089552238806,86,22,0.2558139534883721,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.005861664712778429,UWF_UNWRITTEN_FIELD,12,2,0,0.0011574074074074073,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0625,0.08116319444444443,-1.0,0.0011723329425556857,0.0023446658851113715,0.08116319444444443,-1.0,-1.0,13,7506,2754,8218,0,0.0,0,0,0,0,0.0,115,98,0,213,0,17,0,0.08065655796630578,0,275,0,159,0,0,434,116,0.17275000610433783,457,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1168,10178,208,919,open
2658,org/apache/maven/artifact/installer,org/apache/maven/artifact/installer/ArtifactInstallerTest.java,1341,true,7,3,92,1,8,10,6,4,0.9344262295081968,28,21,0.75,0.7142857142857143,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.08909730363423213,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,-1.0,0.09210526315789473,0.003981994459833795,0.07398568019093078,0.35531440416941207,-0.5131578947368421,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,7,6143,2645,6855,0,0.0,0,0,0,0,0.0,130,54,0,184,0,76,0,0.008212482307987054,0,332,0,291,9,0,632,41,0.03787914469591124,457,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,266,977,open
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,3066,true,0,5,99,1,11,12,1,3,0.25274725274725274,130,21,0.16153846153846155,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.007033997655334115,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003472222222222222,0.0011574074074074073,0.0,0.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,127,9073,3066,9785,0,0.0,0,0,0,0,0.0,2990,2212,332,5534,0,778,0,0.22618635275935878,0,3293,0,2530,344,0,6167,763,0.20957266484723683,642,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1353,10178,457,1168,open
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,2636,true,0,2,99,1,4,12,1,3,0.8157894736842105,14,21,1.5,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.007033997655334115,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003472222222222222,0.0011574074074074073,0.0,0.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,8,5777,2636,6489,0,0.0,0,0,0,0,0.0,137,41,0,178,0,96,0,0.3488301845571901,0,3293,0,2530,344,0,6167,763,0.20957266484723683,1265,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1976,10178,457,1168,open
9066,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,2840,true,0,1,78,1,6,18,1,6,0.9393939393939394,12,18,1.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007033997655334115,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005787037037037037,0.0011574074074074073,0.0,0.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,17,8354,2840,9066,0,0.0,0,0,0,0,0.0,39,121,5,165,0,-82,0,0.06555272187857629,0,365,0,511,12,0,888,-146,0.08107343154565338,1090,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1801,10178,255,966,open
9785,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,3066,true,0,4,78,1,6,18,1,6,0.6,27,21,0.7777777777777778,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007033997655334115,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005787037037037037,0.0011574074074074073,0.0,0.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,9,9073,3066,9785,0,0.0,0,0,0,0,0.0,76,23,0,99,0,53,0,0.14208659988548406,0,365,0,511,12,0,888,-146,0.08107343154565338,255,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,966,10178,255,966,open
7939,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,2726,true,0,2,78,1,7,18,1,6,0.8043478260869565,21,18,0.8571428571428571,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007033997655334115,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005787037037037037,0.0011574074074074073,0.0,0.0,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,12,7227,2726,7939,0,0.0,0,0,0,0,0.0,50,73,2,125,0,-23,0,0.07102611886366837,0,365,0,511,12,0,888,-146,0.08107343154565338,761,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1472,10178,255,966,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,2718,true,26,14,712,1,12,163,6,16,0.6351351351351351,163,25,0.15337423312883436,0.6923076923076923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.022274325908558032,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005787037037037037,0.0023148148148148147,0.0011574074074074073,-1.0,0.05263157894736842,0.004155124653739612,0.10326086956521739,0.331596779357607,-0.8947368421052632,0.0,0.022274325908558032,0.331596779357607,-1.0,-1.0,7,1240,1208,1952,46,0.0,0,44,2,90,0.0803164055370969,392,13,0,405,0,379,0,0.2006289444314065,0,2174,0,1482,24,0,3680,692,0.21290070547583864,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,758,10178,47,758,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,2718,true,15,14,712,1,12,163,5,16,0.963963963963964,163,25,0.15337423312883436,0.6666666666666666,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.022274325908558032,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005787037037037037,0.0023148148148148147,0.0011574074074074073,-1.0,0.05263157894736842,0.004155124653739612,0.10326086956521739,0.331596779357607,-0.8947368421052632,0.0,0.022274325908558032,0.331596779357607,-1.0,-1.0,10,2873,1495,3585,46,0.0,0,44,2,90,0.0803164055370969,392,13,0,405,0,379,0,0.2006289444314065,0,2174,0,1482,24,0,3680,692,0.21290070547583864,47,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,758,10178,47,758,open
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,1266,true,3,9,712,1,8,163,1,16,0.8293650793650794,45,65,1.4444444444444444,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.0035169988276670576,NM_CONFUSING,19,3,0,0.005787037037037037,0.0023148148148148147,5.787037037037037E-4,-0.5,0.0,0.0,0.06172839506172839,0.14862722363751169,-1.0,0.0023446658851113715,0.010550996483001172,0.14862722363751169,-1.0,-1.0,4,1528,1266,2240,46,0.0,0,44,2,90,0.0803164055370969,171,0,0,171,0,171,0,0.3895466627014368,0,2174,0,1482,24,0,3680,692,0.21290070547583864,597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1308,10178,47,758,open
