F72,F54,F55,F25,F64,F67,F69,F101,F102,F105,F108,F3-Class,F3-Among[],F3-String,F3-int,F7-++,F13-private,F18-public,F1-find_among_b,F5-java.lang.RuntimeException,F15-protected,F15-public,F4-boolean,F4-int,F94,F95,F22,F112,F116,F117,F118,F120,F110,F121,F122,F123,F77,F70,F41,F43,F46,F126,F127,F129,F36,F130,F131,F132,F37,F134,F135,F136,F83,F71-chrism@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F74,F73,F84,category
9027,org/apache/solr/rest/schema,org/apache/solr/rest/schema/FieldResource.java,736,356,1,45,0.835820895522388,160,0.32180851063829785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,3,4.870920603994155E-4,1.0,0.2765957446808511,0.004547512243302194,0.5912033041944769,-0.14893617021276595,0.01829924650161464,0.1652314316469322,0.5912033041944769,4501,8392,23,0,7.182833043609116E-4,89,4,100,2,85,0.06175665001238025,817,0,18,1297,355,379,0,1,0,0,0,0,0,0,0,0,0,4270,25862,379,close
9027,org/apache/solr/rest/schema,org/apache/solr/rest/schema/FieldResource.java,736,356,1,23,0.9651741293532339,160,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,4.870920603994155E-4,1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,5136,9027,23,0,7.182833043609116E-4,89,4,100,2,85,0.06175665001238025,817,0,18,1297,355,379,0,1,0,0,0,0,0,0,0,0,0,4270,25862,379,close
9027,org/apache/solr/rest/schema,org/apache/solr/rest/schema/FieldTypeCollectionResource.java,736,356,1,3,0.934010152284264,146,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,2.4354603019970775E-4,1.0,0.2765957446808511,0.004547512243302194,0.5912033041944769,-0.14893617021276595,0.01829924650161464,0.1652314316469322,0.5912033041944769,1566,5457,23,0,7.182833043609116E-4,6,24,30,0,-18,0.020364377785157668,817,0,18,1297,355,1374,0,0,0,0,0,0,0,0,0,0,0,5265,25862,379,close
9027,org/apache/solr/rest/schema,org/apache/solr/rest/schema/FieldTypeResource.java,736,356,1,1,0.812807881773399,141,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,2.4354603019970775E-4,1.0,0.2765957446808511,0.004547512243302194,0.5912033041944769,-0.14893617021276595,0.01829924650161464,0.1652314316469322,0.5912033041944769,1566,5457,23,0,7.182833043609116E-4,3,22,25,0,-19,0.021906173676831352,817,0,18,1297,355,1374,0,0,0,0,0,0,0,0,0,0,0,5265,25862,379,close
6724,org/apache/solr/rest/schema/analysis,org/apache/solr/rest/schema/analysis/BaseManagedTokenFilterFactory.java,382,51,1,1,0.7317073170731707,29,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2.4354603019970775E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2833,6724,17,0,0.0013183404420317954,58,0,58,0,58,0.5523809523809524,178,0,8,241,123,2833,0,1,0,0,0,0,0,0,0,0,0,6724,25862,380,open
5704,org/apache/solr/rest/schema/analysis,org/apache/solr/rest/schema/analysis/ManagedStopFilterFactory.java,235,51,1,1,0.797979797979798,40,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,2.4354603019970775E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2833,6724,17,0,0.0013183404420317954,4,4,8,0,0,3.3049481472426914E-4,178,0,8,241,123,1813,0,1,0,0,0,0,0,0,0,1,0,5704,25862,380,open
6539,org/apache/solr/rest/schema/analysis,org/apache/solr/rest/schema/analysis/ManagedSynonymFilterFactory.java,363,51,5,1,0.35802469135802467,276,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2.4354603019970775E-4,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,2648,6539,17,0,0.0013183404420317954,97,51,156,0,46,0.5098039215686274,178,0,8,241,123,2240,0,1,0,0,0,0,0,0,0,0,0,6131,25862,380,open
10242,org/apache/solr/schema,org/apache/solr/schema/AbstractSubTypeFieldType.java,840,1129,1,1,0.835820895522388,75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,2,4.870920603994155E-4,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,14677,18568,408,43,0.028340521267384632,99,96,195,0,3,0.08587458470589093,11514,0,575,17223,6380,2851,0,1,0,0,1,0,0,0,1,0,0,6742,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/AbstractSubTypeFieldType.java,840,1129,1,1,0.9850746268656716,75,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,72,2,3,4.870920603994155E-4,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,14677,18568,408,43,0.028340521267384632,99,96,195,0,3,0.08587458470589093,11514,0,575,17223,6380,2851,0,1,0,0,1,0,0,0,1,0,0,6742,25862,57,open
5858,org/apache/solr/schema,org/apache/solr/schema/BBoxField.java,265,1129,1,3,0.6931216931216931,137,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,3,2.4354603019970775E-4,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,1024,4915,408,43,0.028340521267384632,129,18,152,3,111,0.21035604009928005,11514,0,575,17223,6380,256,0,0,0,0,0,0,0,0,0,0,0,4147,25862,57,open
6247,org/apache/solr/schema,org/apache/solr/schema/BoolField.java,324,1129,6,1,0.284,185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,2,0.0014612761811982464,0.0,0.25806451612903225,0.015955601803676726,0.16067158142928858,-0.3548387096774194,0.0034983853606027986,0.03336921420882669,0.16067158142928858,15804,19695,408,43,0.028340521267384632,204,124,333,0,80,0.025160113858197802,11514,0,575,17223,6380,1251,1,1,0,1,1,0,1,1,0,1,0,5142,25862,57,open
6247,org/apache/solr/schema,org/apache/solr/schema/BoolField.java,324,1129,6,1,0.28,185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,2,0.0014612761811982464,0.0,0.25806451612903225,0.015955601803676726,0.16067158142928858,-0.3548387096774194,0.0034983853606027986,0.03336921420882669,0.16067158142928858,15804,19695,408,43,0.028340521267384632,204,124,333,0,80,0.025160113858197802,11514,0,575,17223,6380,1251,1,1,0,1,1,0,1,1,0,1,0,5142,25862,57,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
6247,org/apache/solr/schema,org/apache/solr/schema/BoolField.java,324,1129,6,1,0.964,185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,2,0.0014612761811982464,-1.0,0.0,0.0,0.2761328796198629,-0.7333333333333333,0.0032292787944025836,0.019106566200215284,0.2761328796198629,11732,15623,408,43,0.028340521267384632,204,124,333,0,80,0.025160113858197802,11514,0,575,17223,6380,1251,1,1,0,1,0,0,1,1,0,1,0,5142,25862,57,open
6247,org/apache/solr/schema,org/apache/solr/schema/BoolField.java,324,1129,6,1,0.964,185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,2,0.0014612761811982464,-1.0,0.0,0.0,0.2761328796198629,-0.7916666666666666,0.0032292787944025836,0.019106566200215284,0.2761328796198629,11732,15623,408,43,0.028340521267384632,204,124,333,0,80,0.025160113858197802,11514,0,575,17223,6380,1251,1,1,0,1,0,0,1,1,0,1,0,5142,25862,57,open
6247,org/apache/solr/schema,org/apache/solr/schema/BoolField.java,324,1129,6,1,0.828,185,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,72,6,3,0.0014612761811982464,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,20077,23968,408,43,0.028340521267384632,204,124,333,0,80,0.025160113858197802,11514,0,575,17223,6380,1251,1,1,0,1,1,0,1,1,0,1,0,5142,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.08196721311475409,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,1,0.001948368241597662,0.0,0.5125,0.0208203125,0.16067158142928858,0.11875,0.0034983853606027986,0.03336921420882669,0.16067158142928858,9389,13280,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,1,1,0,1,0,0,0,0,1,1,1,4195,25862,57,close
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,6,0.14657666345226616,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,3,0.001948368241597662,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,9389,13280,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,1,1,0,1,0,0,0,0,1,1,1,4195,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.3828351012536162,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,2,0.001948368241597662,-1.0,0.2925170068027211,0.004703427443952225,0.5912033041944769,-0.2789115646258503,0.01829924650161464,0.1652314316469322,0.5912033041944769,5380,9271,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,0,1,0,1,0,0,0,0,0,1,0,4195,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.4426229508196721,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,3,0.001948368241597662,-1.0,0.2925170068027211,0.004703427443952225,0.5912033041944769,-0.2789115646258503,0.01829924650161464,0.1652314316469322,0.5912033041944769,5380,9271,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,0,1,0,1,0,0,0,0,0,1,0,4195,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.4339440694310511,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,3,0.001948368241597662,-1.0,0.35384615384615387,0.005196342119419043,0.5912033041944769,-0.12307692307692308,0.01829924650161464,0.1652314316469322,0.5912033041944769,5380,9271,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,0,1,0,1,0,0,0,0,0,1,0,4195,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.35872709739633557,677,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,72,8,3,0.001948368241597662,0.0,0.13333333333333333,0.0064197530864197536,0.16718586835420737,-0.4666666666666667,0.004036598493003229,0.06001076426264801,0.16718586835420737,9389,13280,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,1,1,0,1,0,0,0,0,1,1,1,4195,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.49083895853423337,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,2,0.001948368241597662,0.0,0.0,0.0,0.16718586835420737,-0.9736842105263158,0.004036598493003229,0.06001076426264801,0.16718586835420737,9389,13280,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,1,1,0,1,0,0,0,0,1,1,1,4195,25862,57,open
6060,org/apache/solr/schema,org/apache/solr/schema/DateRangeField.java,299,1129,2,1,0.8333333333333334,137,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,72,1,3,2.4354603019970775E-4,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,2169,6060,408,43,0.028340521267384632,157,11,173,0,146,0.2890449734254784,11514,0,575,17223,6380,344,0,0,0,0,0,0,0,0,0,0,0,4235,25862,57,open
7609,org/apache/solr/schema,org/apache/solr/schema/EnumField.java,511,1129,1,2,0.6090534979423868,344,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,2,2.4354603019970775E-4,-1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,3718,7609,408,43,0.028340521267384632,367,11,378,3,356,0.05893833299844792,11514,0,575,17223,6380,57,0,0,0,1,0,0,0,1,0,0,0,3948,25862,57,open
5685,org/apache/solr/schema,org/apache/solr/schema/FieldType.java,231,1129,3,2,0.7729044834307992,588,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,3,0.0012177301509985387,-1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,5371,9262,408,43,0.028340521267384632,950,267,1243,10,683,0.07641484013806987,11514,3,575,17223,6380,57,0,1,0,1,0,1,0,1,0,1,1,3948,25862,57,open
5685,org/apache/solr/schema,org/apache/solr/schema/FieldType.java,231,1129,3,73,0.8937621832358674,588,0.175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,5,2,0.0012177301509985387,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,5371,9262,408,43,0.028340521267384632,950,267,1243,10,683,0.07641484013806987,11514,3,575,17223,6380,57,0,1,0,1,0,1,0,1,0,1,1,3948,25862,57,open
5685,org/apache/solr/schema,org/apache/solr/schema/FieldType.java,231,1129,3,20,0.817738791423002,588,0.7123287671232876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,2,0.0012177301509985387,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,5371,9262,408,43,0.028340521267384632,950,267,1243,10,683,0.07641484013806987,11514,3,575,17223,6380,57,0,1,0,1,0,1,0,1,0,1,1,3948,25862,57,open
5685,org/apache/solr/schema,org/apache/solr/schema/FieldType.java,231,1129,3,20,0.7758284600389863,588,0.136986301369863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,72,5,2,0.0012177301509985387,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,5371,9262,408,43,0.028340521267384632,950,267,1243,10,683,0.07641484013806987,11514,3,575,17223,6380,57,0,1,0,1,0,1,0,1,0,1,1,3948,25862,57,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
5083,org/apache/solr/schema,org/apache/solr/schema/FieldTypePluginLoader.java,158,1129,5,10,0.6772616136919315,290,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,3,4.870920603994155E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,11264,15155,408,43,0.028340521267384632,334,60,401,0,274,0.09222674791988135,11514,0,575,17223,6380,1192,1,1,0,0,0,0,0,0,0,1,0,5083,25862,57,open
6233,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,322,1129,7,1,0.7502410800385728,677,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,2,0.001948368241597662,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,9389,13280,408,43,0.028340521267384632,236,55,293,11,181,0.10021900448121801,11514,0,575,17223,6380,304,1,1,0,1,0,0,0,0,1,1,1,4195,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,1,0.08489525909592062,1088,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,2,0.00219191427179737,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,5371,9262,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,0,1,0,0,0,1,0,1,1,1,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,1,0.07607497243660419,1088,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,2,0.00219191427179737,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,5371,9262,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,0,1,0,0,0,1,0,1,1,1,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,26,0.2916207276736494,1088,0.5238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,3,0.00219191427179737,-1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,17788,21679,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,1,1,0,0,1,1,1,1,1,1,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,26,0.3191841234840132,1088,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,2,0.00219191427179737,-1.0,0.0,0.0,0.2761328796198629,-1.0,0.0032292787944025836,0.019106566200215284,0.2761328796198629,18817,22708,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,1,1,0,0,1,1,1,1,1,1,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,26,0.3302094818081588,1088,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,3,0.00219191427179737,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,20077,23968,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,1,1,0,0,1,1,1,1,1,1,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,1,0.7839029768467475,1088,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72,9,3,0.00219191427179737,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,18817,22708,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,1,1,0,0,1,1,1,1,1,1,0,4018,25862,57,close
10242,org/apache/solr/schema,org/apache/solr/schema/IndexSchema.java,840,1129,12,1,0.5821389195148843,1088,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,3,0.00219191427179737,-1.0,0.37142857142857144,0.005836734693877551,0.2761328796198629,-0.17142857142857143,0.0032292787944025836,0.019106566200215284,0.2761328796198629,5371,9262,408,43,0.028340521267384632,1578,1695,3456,16,-117,0.12512720065314645,11514,12,575,17223,6380,127,0,1,0,0,0,1,0,1,1,1,0,4018,25862,57,open
6365,org/apache/solr/schema,org/apache/solr/schema/JsonPreAnalyzedParser.java,337,1129,1,29,0.6164874551971327,249,0.7517241379310344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,3,2.4354603019970775E-4,-1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,8871,12762,408,43,0.028340521267384632,241,5,247,0,236,0.20003654057990658,11514,0,575,17223,6380,2474,0,0,0,0,0,0,0,0,0,0,0,6365,25862,57,open
15370,org/apache/lucene/queries/function/valuesource,org/apache/lucene/queries/function/valuesource/VectorValueSource.java,1372,1968,3,3,0.9411764705882353,169,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2,0.0,-1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,11479,15370,64,0,7.854809586311127E-4,189,10,199,0,179,0.0019416218816618262,5544,0,30,5948,5170,1417,1,0,0,0,0,0,0,0,0,1,0,5308,25862,384,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,13,0.6704384724186704,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,1566,5457,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,6,0.5693069306930693,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,127,4018,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,0,0,0,0,0,0,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,12,0.5063649222065064,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,127,4018,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,0,0,0,0,0,0,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,15,0.35148514851485146,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,127,4018,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,0,0,0,0,0,0,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,23,0.7482319660537482,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,127,4018,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,0,0,0,0,0,0,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,23,0.7468175388967468,1152,0.08411214953271028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.0,0.0,0.5912033041944769,-1.0,0.01829924650161464,0.1652314316469322,0.5912033041944769,127,4018,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,0,0,0,0,0,0,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,5,0.11386138613861387,1152,0.04081632653061224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,4942,8833,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,5,0.13861386138613863,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,5092,8983,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,1,0.26449787835926447,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,2,0.0031660983925962008,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,5092,8983,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,1,0.24611032531824611,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,5092,8983,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,1,0.21852899575671852,1152,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,72,13,3,0.0031660983925962008,0.0,0.09,0.0020475,0.2761328796198629,-0.69,0.0032292787944025836,0.019106566200215284,0.2761328796198629,5092,8983,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
8983,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchema.java,729,1129,4,1,0.26874115983026875,1152,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,2,0.0031660983925962008,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,5092,8983,408,43,0.028340521267384632,331,25,483,8,306,0.14312687031562982,11514,24,575,17223,6380,87,0,1,0,0,0,1,0,0,0,0,1,3978,25862,57,open
