F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
8608,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BSFAssertion.java,2604,true,0,1,1519,1,8,194,1,24,0.5087719298245614,35,17,0.4857142857142857,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,4,5762,2604,8608,2,0.0,1,3,-1,6,0.01693121693121693,41,5,1,47,0,36,0,0.11967009025832553,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4853,14044,2,2847,open
12838,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BeanShellAssertion.java,4226,true,3,6,1519,1,8,194,1,24,0.8909774436090225,77,35,0.45454545454545453,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BAD_PRACTICE,0.032679738562091505,NM_CONFUSING,19,3,0,0.030523255813953487,0.0014534883720930232,7.267441860465116E-4,-0.5,0.45,0.030937500000000003,0.4482758620689655,0.09572470036023611,-0.1,0.032679738562091505,0.021241830065359478,0.09572470036023611,0.5238095238095238,-1.0,25,9010,3757,11856,2,0.0,1,3,-1,6,0.01693121693121693,119,50,4,173,0,69,0,0.11682950057054983,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4853,14044,2,2847,open
11455,org/apache/jmeter/assertions,org/apache/jmeter/assertions/CompareAssertion.java,3608,true,0,14,1519,1,9,194,1,24,0.19811320754716982,149,38,0.2550335570469799,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.00436046511627907,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,-0.3333333333333333,10,4950,2122,7796,2,0.0,1,3,-1,6,0.01693121693121693,50,13,2,65,0,37,0,0.10683904884161623,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,1837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4682,14044,2,2847,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/DurationAssertion.java,3304,true,0,2,1519,1,7,194,1,24,0.4520547945205479,31,34,1.096774193548387,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,15,10915,4706,13761,2,0.0,1,3,-1,6,0.01693121693121693,135,82,2,219,0,53,0,0.17452795604433957,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4853,14044,2,2847,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3304,true,83,19,1519,1,16,194,12,24,0.38441558441558443,200,135,0.675,0.6867469879518072,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,2,0.030523255813953487,0.007267441860465116,0.0029069767441860465,1.0,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,0.5238095238095238,1.0,17,9330,4100,12176,2,0.0,1,3,-1,6,0.01693121693121693,21,32,16,69,0,-11,0,0.10439543610031427,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3341,14044,2,2847,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3304,true,20,19,1519,1,16,194,3,24,0.5194805194805194,200,135,0.675,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,1,0.030523255813953487,0.007267441860465116,0.0014534883720930232,1.0,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,0.5238095238095238,1.0,17,9330,4100,12176,2,0.0,1,3,-1,6,0.01693121693121693,21,32,16,69,0,-11,0,0.10439543610031427,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3341,14044,2,2847,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3304,true,3,19,1519,1,6,194,1,24,0.5688311688311688,200,135,0.675,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,BAD_PRACTICE,0.032679738562091505,NM_CONFUSING,19,3,0,0.030523255813953487,0.007267441860465116,7.267441860465116E-4,0.5,0.45,0.030937500000000003,0.4482758620689655,0.09572470036023611,-0.1,0.032679738562091505,0.021241830065359478,0.09572470036023611,0.5238095238095238,1.0,17,9330,4100,12176,2,0.0,1,3,-1,6,0.01693121693121693,21,32,16,69,0,-11,0,0.10439543610031427,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3341,14044,2,2847,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3304,true,166,19,1519,1,0,194,23,24,0.38961038961038963,200,135,0.675,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.0915032679738562,REC_CATCH_EXCEPTION,20,3,2,0.030523255813953487,0.007267441860465116,0.0029069767441860465,1.0,0.21428571428571427,0.008017492711370262,0.38636363636363635,0.43386544779919095,-0.5535714285714286,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,5,5624,2551,8470,2,0.0,1,3,-1,6,0.01693121693121693,21,32,16,69,0,-11,0,0.10439543610031427,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3341,14044,2,2847,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3304,true,0,19,1519,1,7,194,1,24,0.12727272727272726,200,135,0.675,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.007267441860465116,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,17,9330,4100,12176,2,0.0,1,3,-1,6,0.01693121693121693,21,32,16,69,0,-11,0,0.10439543610031427,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3341,14044,2,2847,open
7725,org/apache/jmeter/assertions,org/apache/jmeter/assertions/JSR223Assertion.java,2065,true,0,1,1519,1,7,194,1,24,0.5892857142857143,32,17,0.53125,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,8,4879,2065,7725,2,0.13333333333333333,1,3,-1,6,0.01693121693121693,53,15,0,68,1,38,1,0.27023245162029086,2,2724,0,1423,80,0,4227,1301,0.13831690472473848,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,2,2847,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/MD5HexAssertion.java,3304,true,0,4,1519,1,5,194,1,24,0.36607142857142855,60,31,0.5166666666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,15,9648,4163,12494,2,0.0,1,3,-1,6,0.01693121693121693,12,133,2,147,0,-121,0,0.04771644924873615,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4853,14044,2,2847,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/ResponseAssertion.java,3304,true,0,40,1519,1,6,194,1,24,0.08941605839416059,379,83,0.21899736147757257,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,58,10915,4706,13761,2,0.0,1,3,-1,6,0.01693121693121693,531,452,18,1001,0,79,0,0.11270502379891748,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,929,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,3774,14044,2,2847,open
7336,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,1831,true,0,25,1519,1,4,194,1,24,0.3051948051948052,104,19,0.18269230769230768,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.030523255813953487,0.0014534883720930232,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.5238095238095238,1.0,5,4490,1831,7336,2,0.0,1,3,-1,6,0.01693121693121693,92,12,0,104,0,80,0,0.26504591802605043,0,2724,0,1423,80,0,4227,1301,0.13831690472473848,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4682,14044,2,2847,open
