F72,F54,F53,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,true,3,22,8034,1,8,1108,1,150,0.7809278350515464,202,158,0.7821782178217822,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,BAD_PRACTICE,0.04963384865744508,NM_CONFUSING,19,3,0,0.09222133119486768,0.0032076984763432237,4.0096230954290296E-4,-0.5,0.04918032786885246,0.0018704649287825852,0.16470588235294117,0.2136282264283817,-0.9016393442622951,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,open
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,true,3,22,8034,1,6,1108,1,150,0.32989690721649484,202,158,0.7821782178217822,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,BAD_PRACTICE,0.04963384865744508,NM_CONFUSING,19,3,0,0.09222133119486768,0.0032076984763432237,4.0096230954290296E-4,-0.5,0.04918032786885246,0.0018704649287825852,0.16470588235294117,0.2136282264283817,-0.9016393442622951,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,open
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,true,26,22,8034,1,0,1108,1,150,0.5927835051546392,202,158,0.7821782178217822,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,STYLE,0.029292107404393815,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.09222133119486768,0.0032076984763432237,0.0016038492381716118,-1.0,0.2222222222222222,0.005959982971477224,0.15135135135135136,0.21152525749282464,-0.5555555555555556,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.6695652173913044,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,open
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,true,26,22,8034,1,0,1108,1,150,0.5670103092783505,202,158,0.7821782178217822,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,STYLE,0.029292107404393815,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.09222133119486768,0.0032076984763432237,0.0016038492381716118,-1.0,0.2222222222222222,0.005959982971477224,0.15135135135135136,0.21152525749282464,-0.5555555555555556,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.6695652173913044,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,193,115,22,330,652,0.003022955953519825,545,0,78,0,0.2710601536569915,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,open
718,org/apache/tools/ant,cass,org/apache/tools/ant/ArgumentProcessorRegistry.java,495,true,24,10,8034,1,16,1108,2,150,0.8988095238095238,115,33,0.28695652173913044,0.3333333333333333,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,I18N,0.13506916192026036,DM_DEFAULT_ENCODING,19,1,2,0.09222133119486768,0.0016038492381716118,0.0016038492381716118,-1.0,0.18072289156626506,0.07403106401509653,0.1631578947368421,0.0018835809514521284,-0.6385542168674698,0.0,0.025223759153783564,0.0018835809514521284,-0.6695652173913044,-1.0,0,145,495,718,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,134,0,0,134,652,0.003022955953519825,545,0,134,0,0.3341645885286783,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,718,1,13497,6,578,574,open
718,org/apache/tools/ant,cass,org/apache/tools/ant/ArgumentProcessorRegistry.java,495,true,96,10,8034,1,14,1108,5,150,0.9017857142857143,115,33,0.28695652173913044,0.0859375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,CORRECTNESS,8.136696501220504E-4,NP_NULL_ON_SOME_PATH_EXCEPTION,11,2,2,0.09222133119486768,0.0016038492381716118,0.0016038492381716118,-1.0,0.0,0.0,0.6517857142857143,0.342328337585034,-1.0,0.0,0.059397884458909686,0.342328337585034,-0.6695652173913044,-1.0,0,145,495,718,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,134,0,0,134,652,0.003022955953519825,545,0,134,0,0.3341645885286783,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,718,1,13497,6,578,574,open
8618,org/apache/tools/ant,cass,org/apache/tools/ant/Project.java,4207,true,0,125,8034,3,6,1108,1,150,0.05222672064777328,956,1344,1.405857740585774,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115,14,BAD_PRACTICE,0.0040683482506102524,SE_BAD_FIELD,16,2,0,0.09222133119486768,0.011226944667201283,0.0,0.0,0.0,0.0,0.16470588235294117,0.2136282264283817,-1.0,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,-0.42857142857142855,343,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,9296,6195,731,16222,652,0.003022955953519825,545,0,3101,0,0.22401079189512046,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,732,1,13497,6,578,574,open
13494,org/apache/tools/ant,cass,org/apache/tools/ant/Target.java,5101,true,0,29,8034,3,7,1108,1,150,0.08458646616541353,242,235,0.9710743801652892,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,BAD_PRACTICE,0.0040683482506102524,SE_BAD_FIELD,16,2,0,0.09222133119486768,0.0,0.0,0.0,0.0,0.0,0.16470588235294117,0.2136282264283817,-1.0,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,0.0,108,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,879,1206,47,2132,652,0.003022955953519825,545,0,-327,0,0.1547843277893219,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,162,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,734,1,13497,6,578,574,open
13494,org/apache/tools/ant,cass,org/apache/tools/ant/Task.java,5101,true,0,29,8034,1,5,1108,1,150,0.17671517671517672,174,268,1.5402298850574712,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,BAD_PRACTICE,0.0040683482506102524,SE_BAD_FIELD,16,2,0,0.09222133119486768,0.0,0.0,0.0,0.0,0.0,0.16470588235294117,0.2136282264283817,-1.0,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,0.0,149,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,893,624,94,1611,652,0.003022955953519825,545,0,269,0,0.15548470272730514,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,53,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,625,1,13497,6,578,574,open
6363,org/apache/tools/ant,cass,org/apache/tools/ant/BuildFileTest.java,3613,true,44,36,8034,3,12,1108,1,150,0.5512152777777778,256,263,1.02734375,0.2159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,I18N,0.13506916192026036,DM_DEFAULT_ENCODING,19,1,1,0.09222133119486768,0.0016038492381716118,8.019246190858059E-4,-1.0,0.18072289156626506,0.07403106401509653,0.1631578947368421,0.0018835809514521284,-0.6385542168674698,0.0,0.025223759153783564,0.0018835809514521284,-0.6695652173913044,-1.0,30,7377,3983,7950,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,196,539,38,773,652,0.003022955953519825,545,0,-343,0,0.1495014715773332,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,798,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1372,1,13497,6,578,574,open
6363,org/apache/tools/ant,cass,org/apache/tools/ant/BuildFileTest.java,3613,true,5,36,8034,3,8,1108,1,150,0.8125,256,263,1.02734375,0.4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,BAD_PRACTICE,0.004882017900732303,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.09222133119486768,0.0016038492381716118,8.019246190858059E-4,-1.0,0.0,0.0,0.16470588235294117,0.2136282264283817,-1.0,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.6695652173913044,-1.0,44,9595,4349,10168,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,196,539,38,773,652,0.003022955953519825,545,0,-343,0,0.1495014715773332,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,798,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1372,1,13497,6,578,574,open
8127,org/apache/tools/ant,cass,org/apache/tools/ant/ComponentHelper.java,4014,true,3,46,8034,1,8,1108,1,150,0.45776566757493187,624,404,0.6474358974358975,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,MALICIOUS_CODE,0.025223759153783564,EI_EXPOSE_REP,18,2,1,0.09222133119486768,0.0024057738572574178,8.019246190858059E-4,-1.0,0.0,0.0,0.1694915254237288,0.17087798046538352,-1.0,0.0,0.008136696501220505,0.17087798046538352,-0.6695652173913044,-1.0,87,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.011083060317191914,98343,31,0.07675159766546463,38,1044,277,98,1419,652,0.003022955953519825,545,0,767,0,0.2315456090762514,0,39960,0,28991,2859,0,71810,10969,0.14977739487097003,277020,178677,73,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,645,1,13497,6,578,574,open
