F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-Prerequisites,F16-void,F16-boolean,F16-ReportSet,F16-Repository,F16-String,F16-Date,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-Class,F3-Integer,F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-ArrayList<Artifact>,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Artifact,F3-TaskSegment,F3-CLIManager.LOG_FILE,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<String>,F17-static,F17-NA,F2-LifecycleMappingsXpp3Reader,F2-NA,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Arrays,F2-StringTokenizer,F2-Short,F2-List<Exception>,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-File,F6-org.apache.maven.plugin.DefaultRepositoryRequest,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-org.apache.maven.lifecycle.internal.Plugin,F6-org.apache.maven.lifecycle.internal.ThreadOutputMuxer,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.lang.Integer,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getTouchfile,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-dependency,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Iterator,F4-byte,F8-CacheRecord,F8-Dependency,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,2023,true,0,14,88,1,8,35,1,4,0.5851851851851851,86,23,0.26744186046511625,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.006180469715698393,UWF_UNWRITTEN_FIELD,12,2,0,0.0011061946902654867,0.0011061946902654867,0.0,0.0,0.0,0.0,0.3333333333333333,0.06349206349206349,-1.0,0.0012360939431396785,0.003708281829419036,0.06349206349206349,-1.0,-1.0,12,6969,2023,8218,0,0.0,0,0,0,0,0.0,85,172,0,257,0,-87,0,0.11447267700176973,0,268,0,196,0,0,464,72,0.040113782653874934,166,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1414,10178,166,1414,open
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,2335,true,0,5,99,1,11,12,1,3,0.25274725274725274,130,21,0.16153846153846155,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.007416563658838072,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00331858407079646,0.0011061946902654867,0.0,0.0,0.16666666666666666,0.009920634920634922,0.1402439024390244,0.17284173989156812,-0.6666666666666666,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,127,8536,2335,9785,0,0.0,0,0,0,0,0.0,2990,2212,332,5534,0,778,0,0.22618635275935878,0,3352,0,2413,335,0,6100,939,0.20087912272865707,105,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1353,10178,105,1353,open
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,1905,true,0,2,99,1,4,12,1,3,0.8157894736842105,14,21,1.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.007416563658838072,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00331858407079646,0.0011061946902654867,0.0,0.0,0.16666666666666666,0.009920634920634922,0.1402439024390244,0.17284173989156812,-0.6666666666666666,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,8,5240,1905,6489,0,0.0,0,0,0,0,0.0,137,41,0,178,0,96,0,0.3488301845571901,0,3352,0,2413,335,0,6100,939,0.20087912272865707,728,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1976,10178,105,1353,open
9066,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,2109,true,0,1,72,1,6,15,1,6,0.9393939393939394,12,18,1.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007416563658838072,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.0055309734513274336,0.0011061946902654867,0.0,0.0,0.16666666666666666,0.009920634920634922,0.1402439024390244,0.17284173989156812,-0.6666666666666666,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,17,7817,2109,9066,0,0.0,0,0,0,0,0.0,39,121,5,165,0,-82,0,0.06555272187857629,0,336,0,591,12,0,939,-255,0.06123606056961348,553,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1801,10178,224,1472,open
9785,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,2335,true,0,1,72,1,6,15,1,6,0.9375,11,18,1.6363636363636365,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007416563658838072,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.0055309734513274336,0.0011061946902654867,0.0,0.0,0.16666666666666666,0.009920634920634922,0.1402439024390244,0.17284173989156812,-0.6666666666666666,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,8,8536,2335,9785,0,0.0,0,0,0,0,0.0,47,103,0,150,0,-56,0,0.023062374029244718,0,336,0,591,12,0,939,-255,0.06123606056961348,553,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1801,10178,224,1472,open
7939,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,1995,true,0,2,72,1,7,15,1,6,0.8043478260869565,21,18,0.8571428571428571,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.007416563658838072,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.0055309734513274336,0.0011061946902654867,0.0,0.0,0.16666666666666666,0.009920634920634922,0.1402439024390244,0.17284173989156812,-0.6666666666666666,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,12,6690,1995,7939,0,0.0,0,0,0,0,0.0,50,73,2,125,0,-23,0,0.07102611886366837,0,336,0,591,12,0,939,-255,0.06123606056961348,224,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1472,10178,224,1472,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1987,true,26,14,665,1,12,155,6,16,0.6383928571428571,164,26,0.15853658536585366,0.6923076923076923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.02595797280593325,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.0055309734513274336,0.0022123893805309734,0.0011061946902654867,-1.0,0.047619047619047616,0.004122861265718408,0.15384615384615385,0.38838696062771794,-0.9047619047619048,0.007416563658838072,0.03584672435105068,0.38838696062771794,-1.0,-1.0,5,703,477,1952,39,0.0,0,0,39,39,0.048507462686567165,392,13,0,405,0,379,0,0.2292902222073217,0,1607,0,1385,48,0,3040,222,0.20433920725555868,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1350,10178,60,1308,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1987,true,15,14,665,1,12,155,5,16,0.9642857142857143,164,26,0.15853658536585366,0.6666666666666666,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.02595797280593325,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.0055309734513274336,0.0022123893805309734,0.0011061946902654867,-1.0,0.047619047619047616,0.004122861265718408,0.15384615384615385,0.38838696062771794,-0.9047619047619048,0.007416563658838072,0.03584672435105068,0.38838696062771794,-1.0,-1.0,8,2336,764,3585,39,0.0,0,0,39,39,0.048507462686567165,392,13,0,405,0,379,0,0.2292902222073217,0,1607,0,1385,48,0,3040,222,0.20433920725555868,102,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1350,10178,60,1308,open
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,535,true,3,9,665,1,8,155,1,16,0.8293650793650794,45,65,1.4444444444444444,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.003708281829419036,NM_CONFUSING,19,3,0,0.0055309734513274336,0.0022123893805309734,5.530973451327434E-4,-0.5,0.3333333333333333,0.015873015873015876,0.1402439024390244,0.17284173989156812,-0.3333333333333333,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,4,991,535,2240,39,0.582089552238806,0,0,39,39,0.048507462686567165,171,0,0,171,0,171,39,0.3895466627014368,39,1607,0,1385,48,39,3040,222,0.20433920725555868,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1308,10178,60,1308,open
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,535,true,3,9,665,1,6,155,1,16,0.9087301587301587,45,65,1.4444444444444444,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.003708281829419036,NM_CONFUSING,19,3,0,0.0055309734513274336,0.0022123893805309734,5.530973451327434E-4,-0.5,0.3333333333333333,0.015873015873015876,0.1402439024390244,0.17284173989156812,-0.3333333333333333,0.009888751545117428,0.027194066749072928,0.17284173989156812,-1.0,-1.0,4,991,535,2240,39,0.582089552238806,0,0,39,39,0.048507462686567165,171,0,0,171,0,171,39,0.3895466627014368,39,1607,0,1385,48,39,3040,222,0.20433920725555868,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1308,10178,60,1308,open
2303,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/MavenArtifactRepository.java,559,true,13,35,665,1,8,155,5,16,0.8380462724935732,258,66,0.2558139534883721,0.5629370629370629,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,STYLE,0.00865265760197775,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.0055309734513274336,0.0,0.0022123893805309734,-1.0,0.0,0.0,0.05778894472361809,0.4931046897048161,-1.0,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,0.0,17,1054,559,2303,39,0.0,0,0,39,39,0.048507462686567165,39,332,10,381,0,-293,0,0.16106839738474343,0,1607,0,1385,48,0,3040,222,0.20433920725555868,224,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1472,10178,60,1308,open
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,true,4,15,802,1,8,158,1,20,0.8353909465020576,180,29,0.16111111111111112,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,STYLE,0.003708281829419036,BC_UNCONFIRMED_CAST,20,3,2,0.017699115044247787,0.0055309734513274336,0.0022123893805309734,-1.0,0.0,0.0,0.05778894472361809,0.4931046897048161,-1.0,0.007416563658838072,0.022249690976514216,0.4931046897048161,-0.625,-0.6,21,6155,1937,7404,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.09615828694963828,0,1696,0,2659,122,0,4477,-963,0.06346461485847081,320,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1568,10178,166,1414,open
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,true,4,15,802,1,8,158,1,20,0.8065843621399177,180,29,0.16111111111111112,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,STYLE,0.003708281829419036,BC_UNCONFIRMED_CAST,20,3,2,0.017699115044247787,0.0055309734513274336,0.0022123893805309734,-1.0,0.0,0.0,0.05778894472361809,0.4931046897048161,-1.0,0.007416563658838072,0.022249690976514216,0.4931046897048161,-0.625,-0.6,21,6155,1937,7404,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.09615828694963828,0,1696,0,2659,122,0,4477,-963,0.06346461485847081,320,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1568,10178,166,1414,open
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,true,45,15,802,1,12,158,9,20,0.39094650205761317,180,29,0.16111111111111112,0.13333333333333333,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.04326328800988875,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.017699115044247787,0.0055309734513274336,0.00331858407079646,-0.3333333333333333,0.2,0.01142857142857143,0.1402439024390244,0.17284173989156812,-0.5428571428571428,0.009888751545117428,0.027194066749072928,0.17284173989156812,-0.625,-0.6,7,2336,764,3585,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.09615828694963828,0,1696,0,2659,122,0,4477,-963,0.06346461485847081,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1568,10178,166,1414,close
